2.55418e-06 	7.77577e-06 	-2.42515e-07 	-4.30285e-24
7.63889e-06 	7.61929e-06 	-7.1443e-07 	1.51674e-24
1.2651e-05 	7.32198e-06 	-1.14205e-06 	1.89605e-25
1.75147e-05 	6.91242e-06 	-1.50155e-06 	-1.17652e-23
2.21013e-05 	6.43467e-06 	-1.77147e-06 	1.08341e-23
2.64157e-05 	5.93274e-06 	-1.96532e-06 	3.50622e-24
3.06315e-05 	5.4025e-06 	-2.10077e-06 	-2.60766e-24
3.48478e-05 	4.84993e-06 	-2.17584e-06 	1.10199e-24
3.91005e-05 	4.29121e-06 	-2.18806e-06 	1.48149e-24
4.33906e-05 	3.74271e-06 	-2.14408e-06 	-1.41981e-24
4.76916e-05 	3.22067e-06 	-2.05259e-06 	1.30482e-25
5.19955e-05 	2.73709e-06 	-1.92306e-06 	-2.04575e-25
5.62788e-05 	2.30097e-06 	-1.76557e-06 	1.68523e-24
6.0521e-05 	1.91754e-06 	-1.59016e-06 	5.35914e-24
6.47127e-05 	1.58762e-06 	-1.40551e-06 	-4.57831e-24
6.8847e-05 	1.30939e-06 	-1.21838e-06 	-5.69295e-24
7.29144e-05 	1.08012e-06 	-1.03461e-06 	-1.10568e-23
7.68944e-05 	8.95329e-07 	-8.58102e-07 	1.17698e-23
8.07192e-05 	7.53284e-07 	-6.94305e-07 	2.55218e-24
8.43946e-05 	6.49258e-07 	-5.40152e-07 	2.42804e-24
8.80572e-05 	5.68057e-07 	-3.91143e-07 	2.50953e-24
9.17183e-05 	5.09579e-07 	-2.49878e-07 	-8.42023e-24
9.5325e-05 	4.73964e-07 	-1.12113e-07 	-1.41321e-25
9.88876e-05 	4.59738e-07 	2.23111e-08 	-1.11733e-24
0.000102432 	4.65207e-07 	1.55445e-07 	-1.78068e-24
0.000105982 	4.90447e-07 	2.89674e-07 	-5.54827e-25
0.000109549 	5.3647e-07 	4.26997e-07 	6.95597e-24
0.000112559 	5.9173e-07 	5.45533e-07 	3.52865e-24
0.000114369 	6.31383e-07 	6.18075e-07 	1.93192e-24
0.000116788 	6.95402e-07 	7.17316e-07 	-3.45897e-24
0.000120464 	8.12298e-07 	8.72431e-07 	4.78164e-24
0.000124177 	9.5953e-07 	1.03495e-06 	7.91912e-24
0.000127925 	1.14069e-06 	1.20396e-06 	5.86661e-25
0.000131694 	1.35917e-06 	1.37707e-06 	6.00069e-24
0.000135463 	1.6158e-06 	1.55038e-06 	-6.25951e-24
0.000139191 	1.91189e-06 	1.71796e-06 	-4.42592e-30
0.000142851 	2.24e-06 	1.87273e-06 	5.56916e-24
0.000146428 	2.59554e-06 	2.0103e-06 	1.05016e-23
0.000149882 	2.97106e-06 	2.12643e-06 	-4.92969e-24
0.000153204 	3.36141e-06 	2.22014e-06 	2.65813e-24
0.000156571 	3.77204e-06 	2.2805e-06 	-5.71867e-24
0.000160404 	4.27042e-06 	2.32474e-06 	1.15605e-23
0.000164499 	4.79083e-06 	2.3073e-06 	1.47039e-23
0.000168288 	5.28005e-06 	2.24954e-06 	1.5689e-23
0.000170678 	5.5836e-06 	2.19169e-06 	2.42838e-24
0.000172385 	5.79561e-06 	2.13704e-06 	5.00522e-25
0.00017513 	6.12458e-06 	2.0306e-06 	-1.15985e-24
0.000178326 	6.4826e-06 	1.87157e-06 	7.38992e-24
0.000181529 	6.81898e-06 	1.67505e-06 	-2.61483e-23
0.000185065 	7.14352e-06 	1.44085e-06 	3.58834e-23
0.000188877 	7.41633e-06 	1.13816e-06 	-2.21002e-23
0.000192719 	7.61483e-06 	8.05898e-07 	-2.99672e-24
0.000196566 	7.7335e-06 	4.53435e-07 	1.1645e-24
0.000200409 	7.7677e-06 	9.20594e-08 	5.5985e-24
0.000204216 	7.71541e-06 	-2.67821e-07 	-2.77633e-26
0.000207745 	7.58259e-06 	-5.76714e-07 	-1.70924e-23
0.000210937 	7.40138e-06 	-8.56603e-07 	7.39647e-25
0.0002141 	7.18183e-06 	-1.11101e-06 	1.33087e-24
0.000217366 	6.90216e-06 	-1.34712e-06 	1.21559e-24
0.0002207 	6.57026e-06 	-1.5592e-06 	2.13522e-24
0.000224137 	6.19282e-06 	-1.73816e-06 	-3.58273e-24
0.000227763 	5.75461e-06 	-1.88552e-06 	4.58572e-26
0.000231566 	5.27092e-06 	-1.99457e-06 	-1.11002e-23
0.00023545 	4.76242e-06 	-2.05397e-06 	1.53409e-23
0.00023933 	4.25031e-06 	-2.06131e-06 	-7.05809e-24
0.000243147 	3.7614e-06 	-2.02302e-06 	-3.3266e-24
0.000246883 	3.30332e-06 	-1.95081e-06 	6.46908e-25
0.000250549 	2.87944e-06 	-1.85099e-06 	1.74715e-24
0.000254153 	2.49315e-06 	-1.72937e-06 	7.23602e-25
0.0002577 	2.1462e-06 	-1.59235e-06 	-1.87897e-24
0.000261192 	1.83885e-06 	-1.44587e-06 	-6.70532e-24
0.00026461 	1.57082e-06 	-1.29558e-06 	8.94967e-24
0.000267898 	1.34189e-06 	-1.14956e-06 	-2.24778e-23
0.000271048 	1.15703e-06 	-1.00742e-06 	1.06339e-23
0.000274132 	9.98723e-07 	-8.67347e-07 	5.96251e-25
0.000277176 	8.66457e-07 	-7.31682e-07 	2.91172e-24
0.000279264 	7.43653e-07 	-5.99639e-07 	3.72569e-24
0.000280712 	7.58051e-07 	-5.66197e-07 	8.68313e-24
0.000282675 	6.76906e-07 	-5.41668e-07 	3.87624e-24
0.000284832 	6.24212e-07 	-4.18076e-07 	-3.32072e-24
0.000287142 	6.18364e-07 	-3.54454e-07 	-1.68821e-24
0.000288648 	5.3662e-07 	-3.37514e-07 	-3.31501e-24
0.000290456 	5.20278e-07 	-1.94441e-07 	-2.5764e-24
0.000293615 	4.80176e-07 	-7.07788e-08 	7.36388e-25
0.000296849 	4.58996e-07 	5.06431e-08 	-4.71108e-24
0.000300113 	4.54697e-07 	1.72181e-07 	-1.46737e-24
0.000303403 	4.67219e-07 	2.94783e-07 	-2.2333e-24
0.000306726 	4.97119e-07 	4.19772e-07 	1.03055e-25
0.000310089 	5.45586e-07 	5.48687e-07 	3.14266e-24
