2.55418e-06 	7.80116e-06 	-2.41807e-07 	-4.30345e-24
7.63889e-06 	7.64375e-06 	-7.12275e-07 	1.51695e-24
1.2651e-05 	7.34519e-06 	-1.13839e-06 	1.89633e-25
1.75147e-05 	6.93416e-06 	-1.49633e-06 	-1.17669e-23
2.21013e-05 	6.45482e-06 	-1.76463e-06 	1.08356e-23
2.64157e-05 	5.95125e-06 	-1.9568e-06 	3.50671e-24
3.06315e-05 	5.41932e-06 	-2.09051e-06 	-2.60802e-24
3.48478e-05 	4.86497e-06 	-2.16373e-06 	1.10215e-24
3.91005e-05 	4.30445e-06 	-2.17393e-06 	1.4817e-24
4.33906e-05 	3.75418e-06 	-2.12779e-06 	-1.42001e-24
4.76916e-05 	3.23048e-06 	-2.03401e-06 	1.30501e-25
5.19955e-05 	2.74538e-06 	-1.90213e-06 	-2.04604e-25
5.62788e-05 	2.30794e-06 	-1.74221e-06 	1.68546e-24
6.0521e-05 	1.92342e-06 	-1.56435e-06 	5.35988e-24
6.47127e-05 	1.59265e-06 	-1.37721e-06 	-4.57894e-24
6.8847e-05 	1.31382e-06 	-1.18758e-06 	-5.69375e-24
7.29144e-05 	1.08421e-06 	-1.00132e-06 	-1.10584e-23
7.68944e-05 	8.99338e-07 	-8.22297e-07 	1.17715e-23
8.07192e-05 	7.57432e-07 	-6.56171e-07 	2.55252e-24
8.43946e-05 	6.5386e-07 	-4.99781e-07 	2.42837e-24
8.80572e-05 	5.73255e-07 	-3.48511e-07 	2.50986e-24
9.17183e-05 	5.15504e-07 	-2.04868e-07 	-8.42138e-24
9.5325e-05 	4.80827e-07 	-6.46306e-08 	-1.41343e-25
9.88876e-05 	4.67702e-07 	7.21731e-08 	-1.11747e-24
0.000102432 	4.74413e-07 	2.07677e-07 	-1.78092e-24
0.000105982 	5.01032e-07 	3.44284e-07 	-5.54899e-25
0.000109549 	5.48561e-07 	4.83981e-07 	6.95686e-24
0.000112559 	6.05165e-07 	6.04491e-07 	3.52909e-24
0.000114369 	6.45646e-07 	6.78205e-07 	1.93217e-24
0.000116788 	7.1079e-07 	7.78993e-07 	-3.4594e-24
0.000120464 	8.29406e-07 	9.36425e-07 	4.78225e-24
0.000124177 	9.78373e-07 	1.10123e-06 	7.92011e-24
0.000127925 	1.16122e-06 	1.27245e-06 	5.86733e-25
0.000131694 	1.38132e-06 	1.44763e-06 	6.00141e-24
0.000135463 	1.63935e-06 	1.6229e-06 	-6.26026e-24
0.000139191 	1.93668e-06 	1.79227e-06 	-4.43871e-30
0.000142851 	2.26577e-06 	1.9486e-06 	5.56981e-24
0.000146428 	2.62203e-06 	2.08754e-06 	1.05028e-23
0.000149882 	2.998e-06 	2.20482e-06 	-4.93026e-24
0.000153204 	3.38858e-06 	2.29948e-06 	2.65844e-24
0.000156571 	3.79912e-06 	2.36085e-06 	-5.71933e-24
0.000160404 	4.29711e-06 	2.40586e-06 	1.15618e-23
0.000164499 	4.81681e-06 	2.38908e-06 	1.47056e-23
0.000168288 	5.30517e-06 	2.33193e-06 	1.56908e-23
0.000170678 	5.60806e-06 	2.27432e-06 	2.42866e-24
0.000172385 	5.81951e-06 	2.21981e-06 	5.00581e-25
0.00017513 	6.14754e-06 	2.11354e-06 	-1.15998e-24
0.000178326 	6.50433e-06 	1.95469e-06 	7.39078e-24
0.000181529 	6.83925e-06 	1.75836e-06 	-2.61514e-23
0.000185065 	7.16197e-06 	1.52422e-06 	3.58876e-23
0.000188877 	7.43285e-06 	1.22137e-06 	-2.21028e-23
0.000192719 	7.62928e-06 	8.89029e-07 	-2.99708e-24
0.000196566 	7.74578e-06 	5.36482e-07 	1.16464e-24
0.000200409 	7.77773e-06 	1.75046e-07 	5.59917e-24
