"N","min(T)","q1(T)","med(T)","q3(T)","max(T)","avg(T)","std(T)","min(U (0))","q1(U (0))","med(U (0))","q3(U (0))","max(U (0))","avg(U (0))","std(U (0))","min(U (1))","q1(U (1))","med(U (1))","q3(U (1))","max(U (1))","avg(U (1))","std(U (1))","min(U (2))","q1(U (2))","med(U (2))","q3(U (2))","max(U (2))","avg(U (2))","std(U (2))","min(U (Magnitude))","q1(U (Magnitude))","med(U (Magnitude))","q3(U (Magnitude))","max(U (Magnitude))","avg(U (Magnitude))","std(U (Magnitude))","min(vtkOriginalCellIds)","q1(vtkOriginalCellIds)","med(vtkOriginalCellIds)","q3(vtkOriginalCellIds)","max(vtkOriginalCellIds)","avg(vtkOriginalCellIds)","std(vtkOriginalCellIds)","vtkValidPointMask","Time"
1,0.27761,0.27761,0.27761,0.27761,0.27761,0.27761,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,600
1,0.44271,0.44271,0.44271,0.44271,0.44271,0.44271,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,660
1,0.53302,0.53302,0.53302,0.53302,0.53302,0.53302,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,720
1,0.565,0.565,0.565,0.565,0.565,0.565,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,780
1,0.57345,0.57345,0.57345,0.57345,0.57345,0.57345,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,840
1,0.57534,0.57534,0.57534,0.57534,0.57534,0.57534,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,900
1,0.57574,0.57574,0.57574,0.57574,0.57574,0.57574,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,960
1,0.57582,0.57582,0.57582,0.57582,0.57582,0.57582,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,1020
1,0.57584,0.57584,0.57584,0.57584,0.57584,0.57584,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,1080
1,0.57584,0.57584,0.57584,0.57584,0.57584,0.57584,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,1140
1,0.57584,0.57584,0.57584,0.57584,0.57584,0.57584,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,1200
1,0.57584,0.57584,0.57584,0.57584,0.57584,0.57584,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,1260
1,0.57584,0.57584,0.57584,0.57584,0.57584,0.57584,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,1320
1,0.57584,0.57584,0.57584,0.57584,0.57584,0.57584,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,1380
1,0.57584,0.57584,0.57584,0.57584,0.57584,0.57584,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,1440
1,0.57584,0.57584,0.57584,0.57584,0.57584,0.57584,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,1500
1,0.57581,0.57581,0.57581,0.57581,0.57581,0.57581,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,1560
1,0.5743,0.5743,0.5743,0.5743,0.5743,0.5743,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,1620
1,0.55534,0.55534,0.55534,0.55534,0.55534,0.55534,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,1680
1,0.46857,0.46857,0.46857,0.46857,0.46857,0.46857,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,1740
1,0.29823,0.29823,0.29823,0.29823,0.29823,0.29823,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,1800
1,0.13314,0.13314,0.13314,0.13314,0.13314,0.13314,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,1860
1,0.042817,0.042817,0.042817,0.042817,0.042817,0.042817,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,1920
1,0.010836,0.010836,0.010836,0.010836,0.010836,0.010836,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,1980
1,0.0023936,0.0023936,0.0023936,0.0023936,0.0023936,0.0023936,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,2040
1,0.00049907,0.00049907,0.00049907,0.00049907,0.00049907,0.00049907,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,2100
1,0.00010193,0.00010193,0.00010193,0.00010193,0.00010193,0.00010193,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,2160
1,2.0596e-05,2.0596e-05,2.0596e-05,2.0596e-05,2.0596e-05,2.0596e-05,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,2220
1,4.1233e-06,4.1233e-06,4.1233e-06,4.1233e-06,4.1233e-06,4.1233e-06,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,2280
1,8.1844e-07,8.1844e-07,8.1844e-07,8.1844e-07,8.1844e-07,8.1844e-07,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,2340
1,1.6123e-07,1.6123e-07,1.6123e-07,1.6123e-07,1.6123e-07,1.6123e-07,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,8.8334e-09,0,0,0,0,0,0,0,0,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,3.3349e-06,0,231,231,231,231,231,231,0,1,2400
