"T","U:0","U:1","U:2","Points:0","Points:1","Points:2"
1.0032,0,0,0,0.00097839,0.00051587,-3.3106e-05
1.0084,0,0,0,0.0009778,0.0005186,3.3106e-05
1.0084,0,0,0,0.0009778,0.0005186,-3.3106e-05
1.0007,0,0,0,0.0010424,0.00054453,3.3106e-05
1.0007,0,0,0,0.0010424,0.00054453,-3.3106e-05
1.0016,0,0,0,0.0010444,0.00054255,3.3106e-05
1.0016,0,0,0,0.0010444,0.00054255,-3.3106e-05
1.0041,0,0,0,0.001076,0.0004763,-3.3106e-05
1.0041,0,0,0,0.001076,0.0004763,3.3106e-05
1.0083,0,0,0,0.001086,0.00052125,3.3106e-05
1.0083,0,0,0,0.001086,0.00052125,-3.3106e-05
1.0077,0,0,0,0.0010887,0.0005208,3.3106e-05
1.0077,0,0,0,0.0010887,0.0005208,-3.3106e-05
1.0072,0,0,0,0.0012205,0.00050913,3.3106e-05
1.0047,0,0,0,0.0012203,0.00050635,3.3106e-05
1.0047,0,0,0,0.0012203,0.00050635,-3.3106e-05
1.0072,0,0,0,0.0012205,0.00050913,-3.3106e-05
1.0042,0,0,0,0.0012546,0.00043413,3.3106e-05
1.0042,0,0,0,0.0012546,0.00043413,-3.3106e-05
0.99746,0,0,0,0.0014204,0.00039241,-3.3106e-05
0.99746,0,0,0,0.0014204,0.00039241,3.3106e-05
1.0027,0,0,0,0.0017529,0.00024005,-3.3106e-05
1.0027,0,0,0,0.0017529,0.00024005,3.3106e-05
0.99896,0,0,0,0.0017643,0.00025236,3.3106e-05
0.99668,0,0,0,0.0017659,0.00025464,3.3106e-05
0.99668,0,0,0,0.0017659,0.00025464,-3.3106e-05
0.99896,0,0,0,0.0017643,0.00025236,-3.3106e-05
1.0042,0,0,0,0.00088261,0.0012219,3.3106e-05
1.0042,0,0,0,0.00088261,0.0012219,-3.3106e-05
0.98624,0,0,0,0.00092925,0.0012255,3.3106e-05
0.98624,0,0,0,0.00092925,0.0012255,-3.3106e-05
1.0069,0,0,0,0.00092663,0.0012246,-3.3106e-05
1.0069,0,0,0,0.00092663,0.0012246,3.3106e-05
1.0022,0,0,0,0.001048,0.0011392,-3.3106e-05
1.0022,0,0,0,0.001048,0.0011392,3.3106e-05
1.0286,0,0,0,0.0010693,0.0011261,3.3106e-05
1.0286,0,0,0,0.0010693,0.0011261,-3.3106e-05
1.012,0,0,0,0.0010668,0.0011272,-3.3106e-05
1.012,0,0,0,0.0010668,0.0011272,3.3106e-05
1.0146,0,0,0,0.0010772,0.0011233,-3.3106e-05
1.0146,0,0,0,0.0010772,0.0011233,3.3106e-05
0.99535,0,0,0,0.0013255,0.00097584,3.3106e-05
0.99535,0,0,0,0.0013255,0.00097584,-3.3106e-05
1.0009,0,0,0,0.0013281,0.00097489,-3.3106e-05
1.0009,0,0,0,0.0013281,0.00097489,3.3106e-05
0.9994,0,0,0,0.0013667,0.00094409,3.3106e-05
0.99945,0,0,0,0.0013652,0.00094638,3.3106e-05
0.99945,0,0,0,0.0013652,0.00094638,-3.3106e-05
0.9994,0,0,0,0.0013667,0.00094409,-3.3106e-05
0.9957,0,0,0,0.0015255,0.00087584,3.3106e-05
0.9957,0,0,0,0.0015255,0.00087584,-3.3106e-05
1.0013,0,0,0,0.0015281,0.00087489,-3.3106e-05
1.0013,0,0,0,0.0015281,0.00087489,3.3106e-05
0.99774,0,0,0,0.0016333,0.00085591,3.3106e-05
0.9974,0,0,0,0.0016348,0.00085362,3.3106e-05
0.9974,0,0,0,0.0016348,0.00085362,-3.3106e-05
0.99774,0,0,0,0.0016333,0.00085591,-3.3106e-05
0.99772,0,0,0,0.0016365,0.00085138,3.3106e-05
0.99772,0,0,0,0.0016365,0.00085138,-3.3106e-05
1.0003,0,0,0,0.0016524,0.00083575,3.3106e-05
1.0003,0,0,0,0.0016524,0.00083575,-3.3106e-05
1.0003,0,0,0,0.0016501,0.00083745,-3.3106e-05
1.0003,0,0,0,0.0016501,0.00083745,3.3106e-05
1.0006,0,0,0,0.0009763,0.001324,3.3106e-05
1.0006,0,0,0,0.0009763,0.001324,-3.3106e-05
1.0033,0,0,0,0.00097542,0.0013266,3.3106e-05
1.0033,0,0,0,0.00097542,0.0013266,-3.3106e-05
1.0017,0,0,0,0.0014203,0.0012064,-3.3106e-05
1.0017,0,0,0,0.0014203,0.0012064,3.3106e-05
1.0023,0,0,0,0.0014246,0.0011734,3.3106e-05
1.0019,0,0,0,0.0014255,0.0011708,3.3106e-05
1.0019,0,0,0,0.0014255,0.0011708,-3.3106e-05
1.0023,0,0,0,0.0014246,0.0011734,-3.3106e-05
1.0009,0,0,0,0.0014266,0.0011682,3.3106e-05
1.0009,0,0,0,0.0014266,0.0011682,-3.3106e-05
1.0313,0,0,0,0.0014853,0.0011214,3.3106e-05
1.0313,0,0,0,0.0014853,0.0011214,-3.3106e-05
1.0014,0,0,0,0.0015784,0.0010159,3.3106e-05
1.0014,0,0,0,0.0015784,0.0010159,-3.3106e-05
0.9984,0,0,0,0.0016814,0.0009778,-3.3106e-05
0.9984,0,0,0,0.0016814,0.0009778,3.3106e-05
1.0065,0,0,0,0.0013784,0.0013159,3.3106e-05
1.0065,0,0,0,0.0013784,0.0013159,-3.3106e-05
1.0092,0,0,0,0.0013789,0.0013131,-3.3106e-05
1.0092,0,0,0,0.0013789,0.0013131,3.3106e-05
1.0119,0,0,0,0.0013778,0.0013186,3.3106e-05
1.0119,0,0,0,0.0013778,0.0013186,-3.3106e-05
1.0035,0,0,0,0.0014553,0.0013337,3.3106e-05
1.0035,0,0,0,0.0014553,0.0013337,-3.3106e-05
0.99598,0,0,0,0.0016607,0.0013696,-3.3106e-05
0.99598,0,0,0,0.0016607,0.0013696,3.3106e-05
0.9958,0,0,0,0.0015221,0.0013231,3.3106e-05
0.9958,0,0,0,0.0015221,0.0013231,-3.3106e-05
0.99912,0,0,0,0.0015193,0.0013224,-3.3106e-05
0.99912,0,0,0,0.0015193,0.0013224,3.3106e-05
1.0032,0,0,0,0.0015789,0.0012131,3.3106e-05
1.0071,0,0,0,0.0015784,0.0012159,3.3106e-05
1.0071,0,0,0,0.0015784,0.0012159,-3.3106e-05
1.0032,0,0,0,0.0015789,0.0012131,-3.3106e-05
0.9956,0,0,0,0.0017119,0.0011791,3.3106e-05
0.9956,0,0,0,0.0017119,0.0011791,-3.3106e-05
1.0011,0,0,0,0.00017998,0.0012992,-3.3106e-05
1.0011,0,0,0,0.00017998,0.0012992,3.3106e-05
1.0046,0,0,0,0.00025528,0.0013337,3.3106e-05
1.0046,0,0,0,0.00025528,0.0013337,-3.3106e-05
1.0033,0,0,0,0.00042554,0.0012708,3.3106e-05
1.0033,0,0,0,0.00042554,0.0012708,-3.3106e-05
1,0,0,0,0.00042458,0.0012734,-3.3106e-05
1,0,0,0,0.00042458,0.0012734,3.3106e-05
1.0026,0,0,0,0.00037984,0.0012048,3.3106e-05
1.0017,0,0,0,0.00037963,0.0012076,3.3106e-05
1.0017,0,0,0,0.00037963,0.0012076,-3.3106e-05
1.0026,0,0,0,0.00037984,0.0012048,-3.3106e-05
1.003,0,0,0,0.0004799,0.0012226,-3.3106e-05
1.003,0,0,0,0.0004799,0.0012226,3.3106e-05
0.99989,0,0,0,0.00055761,0.0011555,3.3106e-05
0.99989,0,0,0,0.00055761,0.0011555,-3.3106e-05
1.0006,0,0,0,0.00055953,0.0011534,-3.3106e-05
1.0006,0,0,0,0.00055953,0.0011534,3.3106e-05
1.0032,0,0,0,0.00062068,0.0011896,3.3106e-05
1.0007,0,0,0,0.0006211,0.0011869,3.3106e-05
1.0007,0,0,0,0.0006211,0.0011869,-3.3106e-05
1.0032,0,0,0,0.00062068,0.0011896,-3.3106e-05
0.99867,0,0,0,0.00077932,0.0010104,3.3106e-05
0.99867,0,0,0,0.00077932,0.0010104,-3.3106e-05
0.99847,0,0,0,0.00077963,0.0010076,-3.3106e-05
0.99847,0,0,0,0.00077963,0.0010076,3.3106e-05
1.001,0,0,0,0.00084388,0.001043,3.3106e-05
1.001,0,0,0,0.00084388,0.001043,-3.3106e-05
1.0005,0,0,0,0.00084194,0.001045,-3.3106e-05
1.0005,0,0,0,0.00084194,0.001045,3.3106e-05
1.0034,0,0,0,0.0009186,0.0010222,-3.3106e-05
1.0034,0,0,0,0.0009186,0.0010222,3.3106e-05
0.99912,0,0,0,0.00095806,0.00095499,-3.3106e-05
0.99912,0,0,0,0.00095806,0.00095499,3.3106e-05
1.0003,0,0,0,0.0010424,0.00094453,3.3106e-05
1.0013,0,0,0,0.0010444,0.00094255,3.3106e-05
1.0013,0,0,0,0.0010444,0.00094255,-3.3106e-05
1.0003,0,0,0,0.0010424,0.00094453,-3.3106e-05
1.0015,0,0,0,0.0010464,0.00094063,3.3106e-05
1.0015,0,0,0,0.0010464,0.00094063,-3.3106e-05
1.0116,0,0,0,0.0010805,0.00092242,3.3106e-05
1.0122,0,0,0,0.0010833,0.00092179,3.3106e-05
1.0122,0,0,0,0.0010833,0.00092179,-3.3106e-05
1.0116,0,0,0,0.0010805,0.00092242,-3.3106e-05
1.0118,0,0,0,0.001086,0.00092125,3.3106e-05
1.0118,0,0,0,0.001086,0.00092125,-3.3106e-05
1.0039,0,0,0,0.0012207,0.00088964,3.3106e-05
1.0039,0,0,0,0.0012207,0.00088964,-3.3106e-05
0.98271,0,0,0,0.0013369,0.00082901,3.3106e-05
0.98271,0,0,0,0.0013369,0.00082901,-3.3106e-05
0.99882,0,0,0,0.0013344,0.00082778,-3.3106e-05
0.99882,0,0,0,0.0013344,0.00082778,3.3106e-05
1.0006,0,0,0,0.0014201,0.00080357,-3.3106e-05
1.0006,0,0,0,0.0014201,0.00080357,3.3106e-05
0.99559,0,0,0,0.0015255,0.00067584,3.3106e-05
0.99559,0,0,0,0.0015255,0.00067584,-3.3106e-05
1.0011,0,0,0,0.0015281,0.00067489,-3.3106e-05
1.0011,0,0,0,0.0015281,0.00067489,3.3106e-05
0.99937,0,0,0,0.0015652,0.00064638,3.3106e-05
0.99937,0,0,0,0.0015652,0.00064638,-3.3106e-05
0.9974,0,0,0,0.0015561,0.000657,3.3106e-05
0.99729,0,0,0,0.0015541,0.00065892,3.3106e-05
0.99729,0,0,0,0.0015541,0.00065892,-3.3106e-05
0.9974,0,0,0,0.0015561,0.000657,-3.3106e-05
0.99666,0,0,0,0.001552,0.00066076,3.3106e-05
0.99666,0,0,0,0.001552,0.00066076,-3.3106e-05
1.025,0,0,0,0.0016693,0.00042614,-3.3106e-05
1.025,0,0,0,0.0016693,0.00042614,3.3106e-05
1.0006,0,0,0,0.0016682,0.00037337,3.3106e-05
1.0006,0,0,0,0.0016682,0.00037337,-3.3106e-05
1.0172,0,0,0,0.0016708,0.00037446,-3.3106e-05
1.0172,0,0,0,0.0016708,0.00037446,3.3106e-05
1.0132,0,0,0,0.0016656,0.00037222,3.3106e-05
1.0132,0,0,0,0.0016656,0.00037222,-3.3106e-05
0.99814,0,0,0,0.0016333,0.00045591,3.3106e-05
0.99814,0,0,0,0.0016333,0.00045591,-3.3106e-05
0.99833,0,0,0,0.0016318,0.00045828,-3.3106e-05
0.99833,0,0,0,0.0016318,0.00045828,3.3106e-05
0.99824,0,0,0,0.00164,0.00044706,3.3106e-05
0.99824,0,0,0,0.00164,0.00044706,-3.3106e-05
0.99836,0,0,0,0.0016382,0.00044918,-3.3106e-05
0.99836,0,0,0,0.0016382,0.00044918,3.3106e-05
1.0025,0,0,0,0.00162,0.00049798,3.3106e-05
1.0025,0,0,0,0.00162,0.00049798,-3.3106e-05
1.0014,0,0,0,0.00162,0.00050078,-3.3106e-05
1.0014,0,0,0,0.00162,0.00050078,3.3106e-05
1.0029,0,0,0,0.0014211,0.00058688,3.3106e-05
0.99968,0,0,0,0.0014216,0.00058413,3.3106e-05
0.99968,0,0,0,0.0014216,0.00058413,-3.3106e-05
1.0029,0,0,0,0.0014211,0.00058688,-3.3106e-05
1.0308,0,0,0,0.0012853,0.00062136,3.3106e-05
1.0308,0,0,0,0.0012853,0.00062136,-3.3106e-05
1,0,0,0,0.0012298,0.00053823,3.3106e-05
1,0,0,0,0.0012298,0.00053823,-3.3106e-05
0.99976,0,0,0,0.0012311,0.00054066,-3.3106e-05
0.99976,0,0,0,0.0012311,0.00054066,3.3106e-05
0.99793,0,0,0,0.0015556,5.753e-05,3.3106e-05
0.99789,0,0,0,0.0015535,5.9451e-05,3.3106e-05
0.99789,0,0,0,0.0015535,5.9451e-05,-3.3106e-05
0.99793,0,0,0,0.0015556,5.753e-05,-3.3106e-05
0.99676,0,0,0,0.0015447,6.6305e-05,3.3106e-05
0.99676,0,0,0,0.0015447,6.6305e-05,-3.3106e-05
0.99872,0,0,0,0.0011594,0.00014638,3.3106e-05
0.99872,0,0,0,0.0011594,0.00014638,-3.3106e-05
0.99819,0,0,0,0.0011574,0.00014436,-3.3106e-05
0.99819,0,0,0,0.0011574,0.00014436,3.3106e-05
0.99788,0,0,0,0.00082037,0.00049241,-3.3106e-05
0.99788,0,0,0,0.00082037,0.00049241,3.3106e-05
1.0018,0,0,0,0.00076675,0.00044409,-3.3106e-05
1.0018,0,0,0,0.00076675,0.00044409,3.3106e-05
1.005,0,0,0,0.00037839,0.00061587,3.3106e-05
1.005,0,0,0,0.00037839,0.00061587,-3.3106e-05
1.0081,0,0,0,0.0003789,0.00061312,-3.3106e-05
1.0081,0,0,0,0.0003789,0.00061312,3.3106e-05
1.0102,0,0,0,0.0003778,0.0006186,3.3106e-05
1.0102,0,0,0,0.0003778,0.0006186,-3.3106e-05
1.0041,0,0,0,0.000248,0.00073924,3.3106e-05
1.0046,0,0,0,0.00025015,0.00073745,3.3106e-05
1.0046,0,0,0,0.00025015,0.00073745,-3.3106e-05
1.0041,0,0,0,0.000248,0.00073924,-3.3106e-05
1.0046,0,0,0,0.00025236,0.00073575,3.3106e-05
1.0046,0,0,0,0.00025236,0.00073575,-3.3106e-05
1.0036,0,0,0,0.0001771,0.0007213,3.3106e-05
1.0036,0,0,0,0.0001771,0.0007213,-3.3106e-05
0.99549,0,0,0,0.00012545,0.00077584,3.3106e-05
0.99608,0,0,0,0.00012279,0.00077667,3.3106e-05
0.99608,0,0,0,0.00012279,0.00077667,-3.3106e-05
0.99549,0,0,0,0.00012545,0.00077584,-3.3106e-05
0.9966,0,0,0,0.0001201,0.00077741,3.3106e-05
0.9966,0,0,0,0.0001201,0.00077741,-3.3106e-05
1.0013,0,0,0,0.0010204,0.00019176,3.3106e-05
1.0013,0,0,0,0.0010204,0.00019176,-3.3106e-05
1.0043,0,0,0,0.0010202,0.00019454,-3.3106e-05
1.0043,0,0,0,0.0010202,0.00019454,3.3106e-05
1.0016,0,0,0,0.00096965,0.00013932,-3.3106e-05
1.0016,0,0,0,0.00096965,0.00013932,3.3106e-05
0.99508,0,0,0,0.00077984,0.00020481,3.3106e-05
0.99508,0,0,0,0.00077984,0.00020481,-3.3106e-05
0.99852,0,0,0,0.00057979,0.00030546,-3.3106e-05
0.99852,0,0,0,0.00057979,0.00030546,3.3106e-05
1.0051,0,0,0,0.0005761,0.0003246,3.3106e-05
1.0051,0,0,0,0.0005761,0.0003246,-3.3106e-05
1.0036,0,0,0,0.00057693,0.00032193,-3.3106e-05
1.0036,0,0,0,0.00057693,0.00032193,3.3106e-05
0.9968,0,0,0,0.000352,0.00046076,-3.3106e-05
0.9968,0,0,0,0.000352,0.00046076,3.3106e-05
1.0036,0,0,0,0.00062016,0.00019519,3.3106e-05
1.005,0,0,0,0.00062037,0.00019241,3.3106e-05
1.005,0,0,0,0.00062037,0.00019241,-3.3106e-05
1.0036,0,0,0,0.00062016,0.00019519,-3.3106e-05
0.99935,0,0,0,0.00023651,0.00035138,3.3106e-05
0.99935,0,0,0,0.00023651,0.00035138,-3.3106e-05
0.99919,0,0,0,0.00023484,0.00035362,-3.3106e-05
0.99919,0,0,0,0.00023484,0.00035362,3.3106e-05
1.0029,0,0,0,0.00017932,0.00031036,3.3106e-05
0.99781,0,0,0,0.0001789,0.00031312,3.3106e-05
0.99781,0,0,0,0.0001789,0.00031312,-3.3106e-05
1.0029,0,0,0,0.00017932,0.00031036,-3.3106e-05
0.99577,0,0,0,0.00012545,0.00037584,3.3106e-05
0.99642,0,0,0,0.00012279,0.00037667,3.3106e-05
0.99642,0,0,0,0.00012279,0.00037667,-3.3106e-05
0.99577,0,0,0,0.00012545,0.00037584,-3.3106e-05
1.0017,0,0,0,0.00022002,0.00020078,-3.3106e-05
1.0017,0,0,0,0.00022002,0.00020078,3.3106e-05
0.99297,0,0,0,0.00014536,0.00016586,3.3106e-05
0.99297,0,0,0,0.00014536,0.00016586,-3.3106e-05
1.0102,0,0,0,7.4545e-05,0.00042416,3.3106e-05
1.0102,0,0,0,7.4545e-05,0.00042416,-3.3106e-05
1.0095,0,0,0,7.192e-05,0.00042511,-3.3106e-05
1.0095,0,0,0,7.192e-05,0.00042511,3.3106e-05
1.0099,0,0,0,8.5346e-05,0.00042136,-3.3106e-05
1.0099,0,0,0,8.5346e-05,0.00042136,3.3106e-05
0.99917,0,0,0,4.1936e-05,0.00024501,3.3106e-05
0.99917,0,0,0,4.1936e-05,0.00024501,-3.3106e-05
1.0183,0,0,0,8.413e-05,0.00077839,-3.3106e-05
1.0183,0,0,0,8.413e-05,0.00077839,3.3106e-05
1.0005,0,0,0,2.0017e-05,0.00090078,-3.3106e-05
1.0005,0,0,0,2.0017e-05,0.00090078,3.3106e-05
0.99504,0,0,0,7.0754e-05,0.00077446,3.3106e-05
0.99504,0,0,0,7.0754e-05,0.00077446,-3.3106e-05
1.006,0,0,0,7.3374e-05,0.00077542,-3.3106e-05
1.006,0,0,0,7.3374e-05,0.00077542,3.3106e-05
0.99283,0,0,0,6.818e-05,0.00077337,3.3106e-05
0.99283,0,0,0,6.818e-05,0.00077337,-3.3106e-05
1.005,0,0,0,3.4841e-05,0.00065362,-3.3106e-05
1.005,0,0,0,3.4841e-05,0.00065362,3.3106e-05
1.0006,0,0,0,2.1356e-05,0.00051465,-3.3106e-05
1.0006,0,0,0,2.1356e-05,0.00051465,3.3106e-05
1.0038,0,0,0,0.00102,0.00079798,3.3106e-05
1.0038,0,0,0,0.00102,0.00079798,-3.3106e-05
1.0026,0,0,0,0.00102,0.00080078,-3.3106e-05
1.0026,0,0,0,0.00102,0.00080078,3.3106e-05
1.0084,0,0,0,0.00082016,0.00089519,-3.3106e-05
1.0084,0,0,0,0.00082016,0.00089519,3.3106e-05
0.99943,0,0,0,0.0005201,0.00097741,3.3106e-05
0.99943,0,0,0,0.0005201,0.00097741,-3.3106e-05
0.99429,0,0,0,0.00052279,0.00097667,-3.3106e-05
0.99429,0,0,0,0.00052279,0.00097667,3.3106e-05
1.0005,0,0,0,0.00042307,0.0010781,-3.3106e-05
1.0005,0,0,0,0.00042307,0.0010781,3.3106e-05
0.99455,0,0,0,0.00042688,0.0010676,3.3106e-05
0.99455,0,0,0,0.00042688,0.0010676,-3.3106e-05
1.0014,0,0,0,0.00037099,0.0010369,-3.3106e-05
1.0014,0,0,0,0.00037099,0.0010369,3.3106e-05
0.9977,0,0,0,0.00017807,0.0010826,-3.3106e-05
0.9977,0,0,0,0.00017807,0.0010826,3.3106e-05
1.0017,0,0,0,0.00017992,0.0010964,-3.3106e-05
1.0017,0,0,0,0.00017992,0.0010964,3.3106e-05
1.0054,0,0,0,0.00011739,0.0011781,3.3106e-05
1.0054,0,0,0,0.00011739,0.0011781,-3.3106e-05
1.0271,0,0,0,0.0001201,0.0011774,-3.3106e-05
1.0271,0,0,0,0.0001201,0.0011774,3.3106e-05
1.0049,0,0,0,4.8003e-05,0.0012392,3.3106e-05
1.0049,0,0,0,4.8003e-05,0.0012392,-3.3106e-05
1.0056,0,0,0,5.0148e-05,0.0012375,3.3106e-05
1.0056,0,0,0,5.0148e-05,0.0012375,-3.3106e-05
0.99582,0,0,0,6.1772e-05,0.0012298,3.3106e-05
1.0039,0,0,0,6.4245e-05,0.0012285,3.3106e-05
1.0039,0,0,0,6.4245e-05,0.0012285,-3.3106e-05
0.99582,0,0,0,6.1772e-05,0.0012298,-3.3106e-05
1.0059,0,0,0,6.6756e-05,0.0012272,3.3106e-05
1.0059,0,0,0,6.6756e-05,0.0012272,-3.3106e-05
1.007,0,0,0,7.192e-05,0.0012251,3.3106e-05
1.007,0,0,0,7.192e-05,0.0012251,-3.3106e-05
1.0081,0,0,0,6.9323e-05,0.0012261,-3.3106e-05
1.0081,0,0,0,6.9323e-05,0.0012261,3.3106e-05
1.0057,0,0,0,8.8102e-05,0.0012209,3.3106e-05
1.0057,0,0,0,8.8102e-05,0.0012209,-3.3106e-05
1.0071,0,0,0,8.5346e-05,0.0012214,-3.3106e-05
1.0071,0,0,0,8.5346e-05,0.0012214,3.3106e-05
0.99951,0,0,0,0.00024388,0.000943,-3.3106e-05
0.99951,0,0,0,0.00024388,0.000943,3.3106e-05
0.99809,0,0,0,0.00095806,0.00055499,-3.3106e-05
0.99809,0,0,0,0.00095806,0.00055499,3.3106e-05
1,0,0,0,0.00097946,0.00049087,3.3106e-05
0.99919,0,0,0,0.00097973,0.00049365,3.3106e-05
0.99919,0,0,0,0.00097973,0.00049365,-3.3106e-05
1,0,0,0,0.00097946,0.00049087,-3.3106e-05
0.99651,0,0,0,0.001111,0.00052077,-3.3106e-05
0.99651,0,0,0,0.001111,0.00052077,3.3106e-05
1.0048,0,0,0,0.0012204,0.00049241,3.3106e-05
1.0048,0,0,0,0.0012204,0.00049241,-3.3106e-05
1.0011,0,0,0,0.0011793,0.00041036,3.3106e-05
0.996,0,0,0,0.0011789,0.00041312,3.3106e-05
0.996,0,0,0,0.0011789,0.00041312,-3.3106e-05
1.0011,0,0,0,0.0011793,0.00041036,-3.3106e-05
1.0042,0,0,0,0.0015369,0.00032901,3.3106e-05
1.0042,0,0,0,0.0015369,0.00032901,-3.3106e-05
1.0001,0,0,0,0.0015344,0.00032778,-3.3106e-05
1.0001,0,0,0,0.0015344,0.00032778,3.3106e-05
0.99758,0,0,0,0.0015789,0.00021312,3.3106e-05
0.99758,0,0,0,0.0015789,0.00021312,-3.3106e-05
0.99704,0,0,0,0.0015793,0.00021036,-3.3106e-05
0.99704,0,0,0,0.0015793,0.00021036,3.3106e-05
0.99799,0,0,0,0.0017674,0.00025696,3.3106e-05
0.99799,0,0,0,0.0017674,0.00025696,-3.3106e-05
1.0015,0,0,0,0.00057996,0.001302,-3.3106e-05
1.0015,0,0,0,0.00057996,0.001302,3.3106e-05
1.002,0,0,0,0.00063873,0.0013486,3.3106e-05
1.002,0,0,0,0.00063873,0.0013486,-3.3106e-05
1.0013,0,0,0,0.00063698,0.0013508,-3.3106e-05
1.0013,0,0,0,0.00063698,0.0013508,3.3106e-05
1.0208,0,0,0,0.0007201,0.0012774,3.3106e-05
1.0208,0,0,0,0.0007201,0.0012774,-3.3106e-05
1.0296,0,0,0,0.00072279,0.0012767,-3.3106e-05
1.0296,0,0,0,0.00072279,0.0012767,3.3106e-05
1.009,0,0,0,0.00082068,0.0012896,3.3106e-05
1.009,0,0,0,0.00082068,0.0012896,-3.3106e-05
1.007,0,0,0,0.00082037,0.0012924,-3.3106e-05
1.007,0,0,0,0.00082037,0.0012924,3.3106e-05
1.0098,0,0,0,0.00086676,0.0012272,-3.3106e-05
1.0098,0,0,0,0.00086676,0.0012272,3.3106e-05
1.03,0,0,0,0.00088535,0.0012214,3.3106e-05
1.03,0,0,0,0.00088535,0.0012214,-3.3106e-05
1.0047,0,0,0,0.0011761,0.0010246,3.3106e-05
1.0047,0,0,0,0.0011761,0.0010246,-3.3106e-05
1.0032,0,0,0,0.0011769,0.0010219,-3.3106e-05
1.0032,0,0,0,0.0011769,0.0010219,3.3106e-05
0.99927,0,0,0,0.0013682,0.00094172,-3.3106e-05
0.99927,0,0,0,0.0013682,0.00094172,3.3106e-05
0.99736,0,0,0,0.0013561,0.000957,3.3106e-05
0.99736,0,0,0,0.0013561,0.000957,-3.3106e-05
0.99785,0,0,0,0.0013581,0.00095499,-3.3106e-05
0.99785,0,0,0,0.0013581,0.00095499,3.3106e-05
1.0136,0,0,0,0.0014881,0.00092091,3.3106e-05
1.0136,0,0,0,0.0014881,0.00092091,-3.3106e-05
1.0307,0,0,0,0.0014853,0.00092136,-3.3106e-05
1.0307,0,0,0,0.0014853,0.00092136,3.3106e-05
0.9975,0,0,0,0.0015561,0.000857,3.3106e-05
0.9974,0,0,0,0.0015541,0.00085892,3.3106e-05
0.9974,0,0,0,0.0015541,0.00085892,-3.3106e-05
0.9975,0,0,0,0.0015561,0.000857,-3.3106e-05
0.99676,0,0,0,0.001552,0.00086076,3.3106e-05
0.99676,0,0,0,0.001552,0.00086076,-3.3106e-05
0.99612,0,0,0,0.00158,0.00080202,3.3106e-05
0.99612,0,0,0,0.00158,0.00080202,-3.3106e-05
0.99795,0,0,0,0.00158,0.00079922,-3.3106e-05
0.99795,0,0,0,0.00158,0.00079922,3.3106e-05
1.0042,0,0,0,0.00097446,0.0013292,3.3106e-05
1.0042,0,0,0,0.00097446,0.0013292,-3.3106e-05
1.002,0,0,0,0.00118,0.001202,3.3106e-05
1.002,0,0,0,0.00118,0.001202,-3.3106e-05
1.0031,0,0,0,0.00118,0.0011992,-3.3106e-05
1.0031,0,0,0,0.00118,0.0011992,3.3106e-05
1.0125,0,0,0,0.0012881,0.0012209,3.3106e-05
1.0125,0,0,0,0.0012881,0.0012209,-3.3106e-05
1.0295,0,0,0,0.0012853,0.0012214,-3.3106e-05
1.0295,0,0,0,0.0012853,0.0012214,3.3106e-05
1.001,0,0,0,0.0013667,0.0011441,3.3106e-05
1.001,0,0,0,0.0013667,0.0011441,-3.3106e-05
1.0009,0,0,0,0.0013682,0.0011417,-3.3106e-05
1.0009,0,0,0,0.0013682,0.0011417,3.3106e-05
1.0002,0,0,0,0.00136,0.0011529,3.3106e-05
1.0002,0,0,0,0.00136,0.0011529,-3.3106e-05
1.0003,0,0,0,0.0013618,0.0011508,-3.3106e-05
1.0003,0,0,0,0.0013618,0.0011508,3.3106e-05
1.005,0,0,0,0.0014214,0.0012147,3.3106e-05
1.0062,0,0,0,0.0014209,0.0012119,3.3106e-05
1.0062,0,0,0,0.0014209,0.0012119,-3.3106e-05
1.005,0,0,0,0.0014214,0.0012147,-3.3106e-05
1.0023,0,0,0,0.0014205,0.0012091,3.3106e-05
1.0023,0,0,0,0.0014205,0.0012091,-3.3106e-05
1.0021,0,0,0,0.0014222,0.0011814,3.3106e-05
1.0021,0,0,0,0.0014222,0.0011814,-3.3106e-05
0.99923,0,0,0,0.0013789,0.0011131,3.3106e-05
0.99923,0,0,0,0.0013789,0.0011131,-3.3106e-05
0.99854,0,0,0,0.0013793,0.0011104,-3.3106e-05
0.99854,0,0,0,0.0013793,0.0011104,3.3106e-05
0.998,0,0,0,0.0014642,0.0011285,-3.3106e-05
0.998,0,0,0,0.0014642,0.0011285,3.3106e-05
1.0123,0,0,0,0.0014772,0.0011233,-3.3106e-05
1.0123,0,0,0,0.0014772,0.0011233,3.3106e-05
1.0012,0,0,0,0.0016222,0.0010814,3.3106e-05
1.0012,0,0,0,0.0016222,0.0010814,-3.3106e-05
1.0061,0,0,0,0.0016841,0.00097839,-3.3106e-05
1.0061,0,0,0,0.0016841,0.00097839,3.3106e-05
1.0129,0,0,0,0.0016881,0.0010209,3.3106e-05
1.0129,0,0,0,0.0016881,0.0010209,-3.3106e-05
1.0004,0,0,0,0.0014353,0.001353,3.3106e-05
1.0004,0,0,0,0.0014353,0.001353,-3.3106e-05
1.0007,0,0,0,0.0014337,0.0013553,-3.3106e-05
1.0007,0,0,0,0.0014337,0.0013553,3.3106e-05
1.0004,0,0,0,0.001437,0.0013508,-3.3106e-05
