"N","min(T)","q1(T)","med(T)","q3(T)","max(T)","avg(T)","std(T)","min(U (0))","q1(U (0))","med(U (0))","q3(U (0))","max(U (0))","avg(U (0))","std(U (0))","min(U (1))","q1(U (1))","med(U (1))","q3(U (1))","max(U (1))","avg(U (1))","std(U (1))","min(U (2))","q1(U (2))","med(U (2))","q3(U (2))","max(U (2))","avg(U (2))","std(U (2))","min(U (Magnitude))","q1(U (Magnitude))","med(U (Magnitude))","q3(U (Magnitude))","max(U (Magnitude))","avg(U (Magnitude))","std(U (Magnitude))","min(vtkOriginalCellIds)","q1(vtkOriginalCellIds)","med(vtkOriginalCellIds)","q3(vtkOriginalCellIds)","max(vtkOriginalCellIds)","avg(vtkOriginalCellIds)","std(vtkOriginalCellIds)","vtkValidPointMask","Time"
1,0.43896,0.43896,0.43896,0.43896,0.43896,0.43896,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,600
1,0.72309,0.72309,0.72309,0.72309,0.72309,0.72309,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,660
1,0.8965,0.8965,0.8965,0.8965,0.8965,0.8965,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,720
1,0.96812,0.96812,0.96812,0.96812,0.96812,0.96812,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,780
1,0.99121,0.99121,0.99121,0.99121,0.99121,0.99121,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,840
1,0.9978,0.9978,0.9978,0.9978,0.9978,0.9978,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,900
1,0.99961,0.99961,0.99961,0.99961,0.99961,0.99961,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,960
1,1.0001,1.0001,1.0001,1.0001,1.0001,1.0001,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,1020
1,1.0002,1.0002,1.0002,1.0002,1.0002,1.0002,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,1080
1,1.0003,1.0003,1.0003,1.0003,1.0003,1.0003,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,1140
1,1.0003,1.0003,1.0003,1.0003,1.0003,1.0003,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,1200
1,1.0003,1.0003,1.0003,1.0003,1.0003,1.0003,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,1260
1,1.0003,1.0003,1.0003,1.0003,1.0003,1.0003,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,1320
1,1.0003,1.0003,1.0003,1.0003,1.0003,1.0003,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,1380
1,1.0003,1.0003,1.0003,1.0003,1.0003,1.0003,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,1440
1,1.0003,1.0003,1.0003,1.0003,1.0003,1.0003,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,1500
1,1.0002,1.0002,1.0002,1.0002,1.0002,1.0002,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,1560
1,0.99787,0.99787,0.99787,0.99787,0.99787,0.99787,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,1620
1,0.96883,0.96883,0.96883,0.96883,0.96883,0.96883,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,1680
1,0.83463,0.83463,0.83463,0.83463,0.83463,0.83463,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,1740
1,0.56132,0.56132,0.56132,0.56132,0.56132,0.56132,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,1800
1,0.27719,0.27719,0.27719,0.27719,0.27719,0.27719,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,1860
1,0.10378,0.10378,0.10378,0.10378,0.10378,0.10378,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,1920
1,0.032155,0.032155,0.032155,0.032155,0.032155,0.032155,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,1980
1,0.0090641,0.0090641,0.0090641,0.0090641,0.0090641,0.0090641,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,2040
1,0.0024747,0.0024747,0.0024747,0.0024747,0.0024747,0.0024747,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,2100
1,0.00066993,0.00066993,0.00066993,0.00066993,0.00066993,0.00066993,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,2160
1,0.00018037,0.00018037,0.00018037,0.00018037,0.00018037,0.00018037,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,2220
1,4.825e-05,4.825e-05,4.825e-05,4.825e-05,4.825e-05,4.825e-05,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,2280
1,1.2821e-05,1.2821e-05,1.2821e-05,1.2821e-05,1.2821e-05,1.2821e-05,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,2340
1,3.3857e-06,3.3857e-06,3.3857e-06,3.3857e-06,3.3857e-06,3.3857e-06,0,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,3.3937e-06,0,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,-3.482e-08,0,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,5.6984e-30,0,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,3.3938e-06,0,2328,2328,2328,2328,2328,2328,0,1,2400
