"T","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.86308,3.8036e-06,-4.3628e-08,2.1346e-30,0.0024,0.0012544,3.3106e-05
0.72413,3.3741e-06,-2.5147e-08,5.8789e-30,0.0024,0.0008904,-3.3106e-05
0.72413,3.3741e-06,-2.5147e-08,5.8789e-30,0.0024,0.0008904,3.3106e-05
0.69945,3.3382e-06,6.7352e-09,5.1011e-29,0.0024,0.0007112,-3.3106e-05
0.69945,3.3382e-06,6.7352e-09,5.1011e-29,0.0024,0.0007112,3.3106e-05
0.85685,3.8098e-06,-4.2355e-08,-3.6e-34,0.0024,0.00126,-3.3106e-05
0.85685,3.8098e-06,-4.2355e-08,-3.6e-34,0.0024,0.00126,3.3106e-05
0.78741,3.6422e-06,-5.827e-08,-2.1999e-30,0.0024,0.0011424,-3.3106e-05
0.78741,3.6422e-06,-5.827e-08,-2.1999e-30,0.0024,0.0011424,3.3106e-05
0.81326,3.3578e-06,-9.8169e-09,-8.2046e-30,0.0024,0.000812,3.3106e-05
0.81274,3.3569e-06,-8.7884e-09,0,0.0024,0.0008064,3.3106e-05
0.81274,3.3569e-06,-8.7884e-09,0,0.0024,0.0008064,-3.3106e-05
0.81326,3.3578e-06,-9.8169e-09,-8.2046e-30,0.0024,0.000812,-3.3106e-05
0.81116,3.3559e-06,-7.7711e-09,8.1946e-30,0.0024,0.0008008,3.3106e-05
0.81116,3.3559e-06,-7.7711e-09,8.1946e-30,0.0024,0.0008008,-3.3106e-05
0.70273,3.3394e-06,5.9311e-09,-1.0324e-28,0.0024,0.0007168,-3.3106e-05
0.70273,3.3394e-06,5.9311e-09,-1.0324e-28,0.0024,0.0007168,3.3106e-05
0.85012,3.8157e-06,-4.1035e-08,-1.7068e-30,0.0024,0.0012656,-3.3106e-05
0.85012,3.8157e-06,-4.1035e-08,-1.7068e-30,0.0024,0.0012656,3.3106e-05
0.7626,3.6057e-06,-5.8564e-08,1.0844e-31,0.0024,0.00112,3.3106e-05
0.7626,3.6057e-06,-5.8564e-08,1.0844e-31,0.0024,0.00112,-3.3106e-05
0.7661,3.6148e-06,-5.8577e-08,0,0.0024,0.0011256,-3.3106e-05
0.7661,3.6148e-06,-5.8577e-08,0,0.0024,0.0011256,3.3106e-05
0.83251,3.4616e-06,-4.9637e-08,2.265e-30,0.0024,0.0010192,3.3106e-05
0.83251,3.4616e-06,-4.9637e-08,2.265e-30,0.0024,0.0010192,-3.3106e-05
0.83311,3.468e-06,-5.0484e-08,3.1889e-31,0.0024,0.0010248,-3.3106e-05
0.83311,3.468e-06,-5.0484e-08,3.1889e-31,0.0024,0.0010248,3.3106e-05
0.83088,3.4553e-06,-4.8759e-08,-1.0941e-29,0.0024,0.0010136,3.3106e-05
0.8282,3.4493e-06,-4.7854e-08,-1.185e-32,0.0024,0.001008,3.3106e-05
0.8282,3.4493e-06,-4.7854e-08,-1.185e-32,0.0024,0.001008,-3.3106e-05
0.83088,3.4553e-06,-4.8759e-08,-1.0941e-29,0.0024,0.0010136,-3.3106e-05
0.82445,3.4436e-06,-4.6921e-08,8.9676e-30,0.0024,0.0010024,3.3106e-05
0.82445,3.4436e-06,-4.6921e-08,8.9676e-30,0.0024,0.0010024,-3.3106e-05
0.72759,3.3952e-06,-3.538e-08,2.375e-33,0.0024,0.0009408,-3.3106e-05
0.72759,3.3952e-06,-3.538e-08,2.375e-33,0.0024,0.0009408,3.3106e-05
0.76134,3.3682e-06,-2.0627e-08,0,0.0024,0.000868,3.3106e-05
0.76134,3.3682e-06,-2.0627e-08,0,0.0024,0.000868,-3.3106e-05
0.75169,3.3695e-06,-2.175e-08,0,0.0024,0.0008736,-3.3106e-05
0.75169,3.3695e-06,-2.175e-08,0,0.0024,0.0008736,3.3106e-05
0.77931,3.3658e-06,-1.84e-08,-1.5337e-30,0.0024,0.0008568,3.3106e-05
0.77931,3.3658e-06,-1.84e-08,-1.5337e-30,0.0024,0.0008568,-3.3106e-05
0.77063,3.3669e-06,-1.951e-08,0,0.0024,0.0008624,-3.3106e-05
0.77063,3.3669e-06,-1.951e-08,0,0.0024,0.0008624,3.3106e-05
0.83268,3.4747e-06,-5.13e-08,1.7293e-30,0.0024,0.0010304,-3.3106e-05
0.83268,3.4747e-06,-5.13e-08,1.7293e-30,0.0024,0.0010304,3.3106e-05
0.71672,3.3758e-06,-2.6286e-08,-3.1249e-30,0.0024,0.000896,-3.3106e-05
0.71672,3.3758e-06,-2.6286e-08,-3.1249e-30,0.0024,0.000896,3.3106e-05
0.84315,3.8214e-06,-3.9673e-08,3.5155e-30,0.0024,0.0012712,-3.3106e-05
0.84315,3.8214e-06,-3.9673e-08,3.5155e-30,0.0024,0.0012712,3.3106e-05
0.76181,3.5876e-06,-5.8365e-08,-8.7305e-32,0.0024,0.0011088,3.3106e-05
0.76181,3.5876e-06,-5.8365e-08,-8.7305e-32,0.0024,0.0011088,-3.3106e-05
0.76118,3.5966e-06,-5.8493e-08,-9.4223e-31,0.0024,0.0011144,-3.3106e-05
0.76118,3.5966e-06,-5.8493e-08,-9.4223e-31,0.0024,0.0011144,3.3106e-05
0.80929,3.5192e-06,-5.5424e-08,3.1817e-31,0.0024,0.001064,3.3106e-05
0.80929,3.5192e-06,-5.5424e-08,3.1817e-31,0.0024,0.001064,-3.3106e-05
0.80247,3.5272e-06,-5.5965e-08,5.4502e-31,0.0024,0.0010696,-3.3106e-05
0.80247,3.5272e-06,-5.5965e-08,5.4502e-31,0.0024,0.0010696,3.3106e-05
0.80474,3.3541e-06,-5.7719e-09,-1.0604e-29,0.0024,0.0007896,3.3106e-05
0.79988,3.3531e-06,-4.7903e-09,-5.3118e-30,0.0024,0.000784,3.3106e-05
0.79988,3.3531e-06,-4.7903e-09,-5.3118e-30,0.0024,0.000784,-3.3106e-05
0.80474,3.3541e-06,-5.7719e-09,-1.0604e-29,0.0024,0.0007896,-3.3106e-05
0.79393,3.3522e-06,-3.8213e-09,5.243e-30,0.0024,0.0007784,3.3106e-05
0.79393,3.3522e-06,-3.8213e-09,5.243e-30,0.0024,0.0007784,-3.3106e-05
0.71381,3.3421e-06,4.3166e-09,5.9605e-31,0.0024,0.000728,3.3106e-05
0.70762,3.3408e-06,5.1644e-09,-6.6726e-29,0.0024,0.0007224,3.3106e-05
0.70762,3.3408e-06,5.1644e-09,-6.6726e-29,0.0024,0.0007224,-3.3106e-05
0.71381,3.3421e-06,4.3166e-09,5.9605e-31,0.0024,0.000728,-3.3106e-05
0.83124,3.4816e-06,-5.2081e-08,3.6725e-30,0.0024,0.001036,-3.3106e-05
0.83124,3.4816e-06,-5.2081e-08,3.6725e-30,0.0024,0.001036,3.3106e-05
0.73088,3.3445e-06,2.6022e-09,-2.2055e-31,0.0024,0.0007392,3.3106e-05
0.72179,3.3433e-06,3.4653e-09,7.1565e-29,0.0024,0.0007336,3.3106e-05
0.72179,3.3433e-06,3.4653e-09,7.1565e-29,0.0024,0.0007336,-3.3106e-05
0.73088,3.3445e-06,2.6022e-09,-2.2055e-31,0.0024,0.0007392,-3.3106e-05
0.83627,3.8269e-06,-3.8268e-08,6.995e-33,0.0024,0.0012768,-3.3106e-05
0.83627,3.8269e-06,-3.8268e-08,6.995e-33,0.0024,0.0012768,3.3106e-05
0.86277,3.7135e-06,-5.5026e-08,6.1295e-30,0.0024,0.0011872,3.3106e-05
0.85561,3.7049e-06,-5.5625e-08,1.2832e-30,0.0024,0.0011816,3.3106e-05
0.85561,3.7049e-06,-5.5625e-08,1.2832e-30,0.0024,0.0011816,-3.3106e-05
0.86277,3.7135e-06,-5.5026e-08,6.1295e-30,0.0024,0.0011872,-3.3106e-05
0.8474,3.6962e-06,-5.6168e-08,-5.2962e-30,0.0024,0.001176,3.3106e-05
0.8474,3.6962e-06,-5.6168e-08,-5.2962e-30,0.0024,0.001176,-3.3106e-05
0.79708,3.6513e-06,-5.8057e-08,1.3496e-31,0.0024,0.001148,-3.3106e-05
0.79708,3.6513e-06,-5.8057e-08,1.3496e-31,0.0024,0.001148,3.3106e-05
0.79523,3.5355e-06,-5.646e-08,-4.4925e-31,0.0024,0.0010752,-3.3106e-05
0.79523,3.5355e-06,-5.646e-08,-4.4925e-31,0.0024,0.0010752,3.3106e-05
0.82878,3.4887e-06,-5.2828e-08,-3.7425e-30,0.0024,0.0010416,-3.3106e-05
0.82878,3.4887e-06,-5.2828e-08,-3.7425e-30,0.0024,0.0010416,3.3106e-05
0.81366,3.4327e-06,-4.4984e-08,-6.6168e-31,0.0024,0.0009912,3.3106e-05
0.80661,3.4276e-06,-4.3982e-08,-1.2936e-30,0.0024,0.0009856,3.3106e-05
0.80661,3.4276e-06,-4.3982e-08,-1.2936e-30,0.0024,0.0009856,-3.3106e-05
0.81366,3.4327e-06,-4.4984e-08,-6.6168e-31,0.0024,0.0009912,-3.3106e-05
0.79851,3.4228e-06,-4.296e-08,0,0.0024,0.00098,3.3106e-05
0.79851,3.4228e-06,-4.296e-08,0,0.0024,0.00098,-3.3106e-05
0.73713,3.3985e-06,-3.6496e-08,-2.8468e-30,0.0024,0.0009464,-3.3106e-05
0.73713,3.3985e-06,-3.6496e-08,-2.8468e-30,0.0024,0.0009464,3.3106e-05
0.81273,3.3587e-06,-1.0856e-08,-1.1214e-29,0.0024,0.0008176,-3.3106e-05
0.81273,3.3587e-06,-1.0856e-08,-1.1214e-29,0.0024,0.0008176,3.3106e-05
0.8085,3.355e-06,-6.7654e-09,8.1452e-30,0.0024,0.0007952,3.3106e-05
0.8085,3.355e-06,-6.7654e-09,8.1452e-30,0.0024,0.0007952,-3.3106e-05
0.82984,3.8322e-06,-3.6823e-08,-7.2243e-30,0.0024,0.0012824,-3.3106e-05
0.82984,3.8322e-06,-3.6823e-08,-7.2243e-30,0.0024,0.0012824,3.3106e-05
0.82834,3.6785e-06,-5.7088e-08,2.3484e-30,0.0024,0.0011648,3.3106e-05
0.81795,3.6695e-06,-5.7467e-08,-1.4105e-30,0.0024,0.0011592,3.3106e-05
0.81795,3.6695e-06,-5.7467e-08,-1.4105e-30,0.0024,0.0011592,-3.3106e-05
0.82834,3.6785e-06,-5.7088e-08,2.3484e-30,0.0024,0.0011648,-3.3106e-05
0.8074,3.6604e-06,-5.779e-08,1.1168e-30,0.0024,0.0011536,3.3106e-05
0.8074,3.6604e-06,-5.779e-08,1.1168e-30,0.0024,0.0011536,-3.3106e-05
0.81961,3.438e-06,-4.5964e-08,6.3192e-31,0.0024,0.0009968,3.3106e-05
0.81961,3.438e-06,-4.5964e-08,6.3192e-31,0.0024,0.0009968,-3.3106e-05
0.78717,3.3646e-06,-1.7297e-08,-1.0346e-29,0.0024,0.0008512,3.3106e-05
0.79408,3.3636e-06,-1.6201e-08,-3.0582e-30,0.0024,0.0008456,3.3106e-05
0.79408,3.3636e-06,-1.6201e-08,-3.0582e-30,0.0024,0.0008456,-3.3106e-05
0.78717,3.3646e-06,-1.7297e-08,-1.0346e-29,0.0024,0.0008512,-3.3106e-05
0.79996,3.3625e-06,-1.5114e-08,5.7543e-30,0.0024,0.00084,3.3106e-05
0.79996,3.3625e-06,-1.5114e-08,5.7543e-30,0.0024,0.00084,-3.3106e-05
0.8085,3.3606e-06,-1.2966e-08,1.4212e-29,0.0024,0.0008288,3.3106e-05
0.81114,3.3596e-06,-1.1906e-08,8.212e-30,0.0024,0.0008232,3.3106e-05
0.81114,3.3596e-06,-1.1906e-08,8.212e-30,0.0024,0.0008232,-3.3106e-05
0.8085,3.3606e-06,-1.2966e-08,1.4212e-29,0.0024,0.0008288,-3.3106e-05
0.75064,3.3469e-06,8.3311e-10,2.5352e-30,0.0024,0.0007504,3.3106e-05
0.74063,3.3457e-06,1.7246e-09,-3.7018e-29,0.0024,0.0007448,3.3106e-05
0.74063,3.3457e-06,1.7246e-09,-3.7018e-29,0.0024,0.0007448,-3.3106e-05
0.75064,3.3469e-06,8.3311e-10,2.5352e-30,0.0024,0.0007504,-3.3106e-05
0.87967,3.7766e-06,-4.8248e-08,-3e-34,0.0024,0.001232,3.3106e-05
0.87967,3.7766e-06,-4.8248e-08,-3e-34,0.0024,0.001232,-3.3106e-05
0.87697,3.7837e-06,-4.7166e-08,-2.9955e-30,0.0024,0.0012376,-3.3106e-05
0.87697,3.7837e-06,-4.7166e-08,-2.9955e-30,0.0024,0.0012376,3.3106e-05
0.88134,3.7694e-06,-4.9279e-08,6.9375e-31,0.0024,0.0012264,3.3106e-05
0.88134,3.7694e-06,-4.9279e-08,6.9375e-31,0.0024,0.0012264,-3.3106e-05
0.78071,3.5524e-06,-5.7302e-08,6.6135e-32,0.0024,0.0010864,3.3106e-05
0.78071,3.5524e-06,-5.7302e-08,6.6135e-32,0.0024,0.0010864,-3.3106e-05
0.77416,3.561e-06,-5.7648e-08,1.1426e-30,0.0024,0.001092,-3.3106e-05
0.77416,3.561e-06,-5.7648e-08,1.1426e-30,0.0024,0.001092,3.3106e-05
0.82085,3.5036e-06,-5.4208e-08,0,0.0024,0.0010528,3.3106e-05
0.82085,3.5036e-06,-5.4208e-08,0,0.0024,0.0010528,-3.3106e-05
0.81547,3.5113e-06,-5.4838e-08,-6.9001e-31,0.0024,0.0010584,-3.3106e-05
0.81547,3.5113e-06,-5.4838e-08,-6.9001e-31,0.0024,0.0010584,3.3106e-05
0.75827,3.4057e-06,-3.8701e-08,0,0.0024,0.0009576,3.3106e-05
0.75827,3.4057e-06,-3.8701e-08,0,0.0024,0.0009576,-3.3106e-05
0.76906,3.4096e-06,-3.9787e-08,5.637e-30,0.0024,0.0009632,-3.3106e-05
0.76906,3.4096e-06,-3.9787e-08,5.637e-30,0.0024,0.0009632,3.3106e-05
0.78692,3.3512e-06,-2.8647e-09,0,0.0024,0.0007728,3.3106e-05
0.77892,3.3501e-06,-1.9208e-09,9.9525e-30,0.0024,0.0007672,3.3106e-05
0.77892,3.3501e-06,-1.9208e-09,9.9525e-30,0.0024,0.0007672,-3.3106e-05
0.78692,3.3512e-06,-2.8647e-09,0,0.0024,0.0007728,-3.3106e-05
0.77007,3.3491e-06,-9.8974e-10,-2.5562e-30,0.0024,0.0007616,3.3106e-05
0.77007,3.3491e-06,-9.8974e-10,-2.5562e-30,0.0024,0.0007616,-3.3106e-05
0.82423,3.8372e-06,-3.534e-08,3.9732e-31,0.0024,0.001288,3.3106e-05
0.82423,3.8372e-06,-3.534e-08,3.9732e-31,0.0024,0.001288,-3.3106e-05
0.81979,3.8419e-06,-3.3818e-08,8.4339e-30,0.0024,0.0012936,-3.3106e-05
0.81979,3.8419e-06,-3.3818e-08,8.4339e-30,0.0024,0.0012936,3.3106e-05
0.83824,3.6874e-06,-5.6655e-08,-2.7653e-30,0.0024,0.0011704,3.3106e-05
0.83824,3.6874e-06,-5.6655e-08,-2.7653e-30,0.0024,0.0011704,-3.3106e-05
0.76858,3.5698e-06,-5.7941e-08,4.25e-34,0.0024,0.0010976,-3.3106e-05
0.76858,3.5698e-06,-5.7941e-08,4.25e-34,0.0024,0.0010976,3.3106e-05
0.8253,3.496e-06,-5.3538e-08,-1.7782e-30,0.0024,0.0010472,-3.3106e-05
0.8253,3.496e-06,-5.3538e-08,-1.7782e-30,0.0024,0.0010472,3.3106e-05
0.80477,3.3615e-06,-1.4035e-08,2.9899e-30,0.0024,0.0008344,3.3106e-05
0.80477,3.3615e-06,-1.4035e-08,2.9899e-30,0.0024,0.0008344,-3.3106e-05
0.76056,3.348e-06,-7.1728e-11,-9.9735e-30,0.0024,0.000756,3.3106e-05
0.76056,3.348e-06,-7.1728e-11,-9.9735e-30,0.0024,0.000756,-3.3106e-05
0.89531,3.8855e-06,-5.683e-09,1.25e-34,0.0024,0.0013832,3.3106e-05
0.89162,3.8846e-06,-7.5825e-09,1.2569e-30,0.0024,0.0013776,3.3106e-05
0.89162,3.8846e-06,-7.5825e-09,1.2569e-30,0.0024,0.0013776,-3.3106e-05
0.89531,3.8855e-06,-5.683e-09,1.25e-34,0.0024,0.0013832,-3.3106e-05
0.88688,3.8834e-06,-9.4688e-09,3.2753e-31,0.0024,0.001372,3.3106e-05
0.88688,3.8834e-06,-9.4688e-09,3.2753e-31,0.0024,0.001372,-3.3106e-05
0.88001,3.7464e-06,-5.2066e-08,0,0.0024,0.0012096,3.3106e-05
0.8774,3.7384e-06,-5.2889e-08,0,0.0024,0.001204,3.3106e-05
0.8774,3.7384e-06,-5.2889e-08,0,0.0024,0.001204,-3.3106e-05
0.88001,3.7464e-06,-5.2066e-08,0,0.0024,0.0012096,-3.3106e-05
0.87367,3.7303e-06,-5.3657e-08,-3.7637e-30,0.0024,0.0011984,3.3106e-05
0.87367,3.7303e-06,-5.3657e-08,-3.7637e-30,0.0024,0.0011984,-3.3106e-05
0.77954,3.4137e-06,-4.086e-08,5.637e-30,0.0024,0.0009688,-3.3106e-05
0.77954,3.4137e-06,-4.086e-08,5.637e-30,0.0024,0.0009688,3.3106e-05
0.74749,3.402e-06,-3.7604e-08,0,0.0024,0.000952,-3.3106e-05
0.74749,3.402e-06,-3.7604e-08,0,0.0024,0.000952,3.3106e-05
0.87451,3.8803e-06,-1.3202e-08,-2.7638e-30,0.0024,0.0013608,3.3106e-05
0.86713,3.8784e-06,-1.5046e-08,2.4e-34,0.0024,0.0013552,3.3106e-05
0.86713,3.8784e-06,-1.5046e-08,2.4e-34,0.0024,0.0013552,-3.3106e-05
0.87451,3.8803e-06,-1.3202e-08,-2.7638e-30,0.0024,0.0013608,-3.3106e-05
0.85921,3.8763e-06,-1.6874e-08,2.1184e-30,0.0024,0.0013496,3.3106e-05
0.85921,3.8763e-06,-1.6874e-08,2.1184e-30,0.0024,0.0013496,-3.3106e-05
0.81684,3.8465e-06,-3.226e-08,-4.1402e-30,0.0024,0.0012992,-3.3106e-05
0.81684,3.8465e-06,-3.226e-08,-4.1402e-30,0.0024,0.0012992,3.3106e-05
0.87326,3.7906e-06,-4.6035e-08,-7.8445e-31,0.0024,0.0012432,3.3106e-05
0.87326,3.7906e-06,-4.6035e-08,-7.8445e-31,0.0024,0.0012432,-3.3106e-05
0.88196,3.7619e-06,-5.026e-08,-6.4423e-31,0.0024,0.0012208,3.3106e-05
0.88196,3.7619e-06,-5.026e-08,-6.4423e-31,0.0024,0.0012208,-3.3106e-05
0.88153,3.7543e-06,-5.119e-08,-6.4423e-31,0.0024,0.0012152,3.3106e-05
0.88153,3.7543e-06,-5.119e-08,-6.4423e-31,0.0024,0.0012152,-3.3106e-05
0.76436,3.5787e-06,-5.818e-08,2.5938e-31,0.0024,0.0011032,-3.3106e-05
0.76436,3.5787e-06,-5.818e-08,2.5938e-31,0.0024,0.0011032,3.3106e-05
0.78786,3.5438e-06,-5.6905e-08,-3.5811e-31,0.0024,0.0010808,-3.3106e-05
0.78786,3.5438e-06,-5.6905e-08,-3.5811e-31,0.0024,0.0010808,3.3106e-05
0.78943,3.4181e-06,-4.1919e-08,0,0.0024,0.0009744,-3.3106e-05
0.78943,3.4181e-06,-4.1919e-08,0,0.0024,0.0009744,3.3106e-05
0.8162,3.8548e-06,-2.9041e-08,4.2786e-30,0.0024,0.0013104,3.3106e-05
0.8162,3.8548e-06,-2.9041e-08,4.2786e-30,0.0024,0.0013104,-3.3106e-05
0.81863,3.8586e-06,-2.7382e-08,-4.3702e-30,0.0024,0.001316,-3.3106e-05
0.81863,3.8586e-06,-2.7382e-08,-4.3702e-30,0.0024,0.001316,3.3106e-05
0.81561,3.8507e-06,-3.0667e-08,1.878e-31,0.0024,0.0013048,3.3106e-05
0.81561,3.8507e-06,-3.0667e-08,1.878e-31,0.0024,0.0013048,-3.3106e-05
0.8688,3.7219e-06,-5.437e-08,-2.655e-33,0.0024,0.0011928,3.3106e-05
0.8688,3.7219e-06,-5.437e-08,-2.655e-33,0.0024,0.0011928,-3.3106e-05
0.83527,3.8685e-06,-2.2236e-08,4.0501e-34,0.0024,0.0013328,3.3106e-05
0.83527,3.8685e-06,-2.2236e-08,4.0501e-34,0.0024,0.0013328,-3.3106e-05
0.84293,3.8713e-06,-2.047e-08,-4.3556e-30,0.0024,0.0013384,-3.3106e-05
0.84293,3.8713e-06,-2.047e-08,-4.3556e-30,0.0024,0.0013384,3.3106e-05
0.82843,3.8654e-06,-2.3978e-08,4.8258e-30,0.0024,0.0013272,3.3106e-05
0.82843,3.8654e-06,-2.3978e-08,4.8258e-30,0.0024,0.0013272,-3.3106e-05
0.82278,3.8621e-06,-2.5694e-08,1.5292e-31,0.0024,0.0013216,3.3106e-05
0.82278,3.8621e-06,-2.5694e-08,1.5292e-31,0.0024,0.0013216,-3.3106e-05
0.88115,3.8819e-06,-1.1342e-08,1.626e-33,0.0024,0.0013664,3.3106e-05
0.88115,3.8819e-06,-1.1342e-08,1.626e-33,0.0024,0.0013664,-3.3106e-05
0.89796,3.8863e-06,-3.7653e-09,-1.5913e-30,0.0024,0.0013888,-3.3106e-05
0.89796,3.8863e-06,-3.7653e-09,-1.5913e-30,0.0024,0.0013888,3.3106e-05
0.89956,3.8868e-06,-1.8667e-09,1.1964e-31,0.0024,0.0013944,3.3106e-05
0.89956,3.8868e-06,-1.8667e-09,1.1964e-31,0.0024,0.0013944,-3.3106e-05
0.90009,3.887e-06,-9.3254e-10,9.084e-31,0.0024,0.0014,-3.3106e-05
0.90009,3.887e-06,-9.3254e-10,9.084e-31,0.0024,0.0014,3.3106e-05
0.85103,3.8739e-06,-1.8682e-08,-2.8715e-33,0.0024,0.001344,3.3106e-05
0.85103,3.8739e-06,-1.8682e-08,-2.8715e-33,0.0024,0.001344,-3.3106e-05
0.78289,3.3072e-06,2.6365e-08,5.4601e-29,0.0024,0.00056,3.3106e-05
0.77457,3.3071e-06,2.7045e-08,5.7517e-29,0.0024,0.0005544,3.3106e-05
0.77457,3.3071e-06,2.7045e-08,5.7517e-29,0.0024,0.0005544,-3.3106e-05
0.78289,3.3072e-06,2.6365e-08,5.4601e-29,0.0024,0.00056,-3.3106e-05
0.76578,3.3071e-06,2.7725e-08,-7.675e-30,0.0024,0.0005488,3.3106e-05
0.76578,3.3071e-06,2.7725e-08,-7.675e-30,0.0024,0.0005488,-3.3106e-05
0.82477,3.5852e-06,6.9822e-08,0,0.0024,0.0002352,3.3106e-05
0.82477,3.5852e-06,6.9822e-08,0,0.0024,0.0002352,-3.3106e-05
0.81402,3.5763e-06,6.9861e-08,0,0.0024,0.0002408,-3.3106e-05
0.81402,3.5763e-06,6.9861e-08,0,0.0024,0.0002408,3.3106e-05
0.8051,3.3092e-06,2.3639e-08,-1.3852e-29,0.0024,0.0005824,3.3106e-05
0.8011,3.3086e-06,2.4313e-08,-1.3937e-29,0.0024,0.0005768,3.3106e-05
0.8011,3.3086e-06,2.4313e-08,-1.3937e-29,0.0024,0.0005768,-3.3106e-05
0.8051,3.3092e-06,2.3639e-08,-1.3852e-29,0.0024,0.0005824,-3.3106e-05
0.7961,3.308e-06,2.4993e-08,-2.9283e-29,0.0024,0.0005712,3.3106e-05
0.7961,3.308e-06,2.4993e-08,-2.9283e-29,0.0024,0.0005712,-3.3106e-05
0.79396,3.3485e-06,4.562e-08,-3.7657e-29,0.0024,0.0004256,3.3106e-05
0.80085,3.3526e-06,4.6613e-08,-9.8456e-30,0.0024,0.00042,3.3106e-05
0.80085,3.3526e-06,4.6613e-08,-9.8456e-30,0.0024,0.00042,-3.3106e-05
0.79396,3.3485e-06,4.562e-08,-3.7657e-29,0.0024,0.0004256,-3.3106e-05
0.80676,3.3569e-06,4.7605e-08,-9.8456e-30,0.0024,0.0004144,3.3106e-05
0.80676,3.3569e-06,4.7605e-08,-9.8456e-30,0.0024,0.0004144,-3.3106e-05
0.80805,3.31e-06,2.2965e-08,3.8478e-30,0.0024,0.000588,-3.3106e-05
0.80805,3.31e-06,2.2965e-08,3.8478e-30,0.0024,0.000588,3.3106e-05
0.72739,3.3086e-06,3.0558e-08,3.6713e-30,0.0024,0.0005264,3.3106e-05
0.72739,3.3086e-06,3.0558e-08,3.6713e-30,0.0024,0.0005264,-3.3106e-05
0.73684,3.308e-06,2.9837e-08,-1.21e-33,0.0024,0.000532,-3.3106e-05
0.73684,3.308e-06,2.9837e-08,-1.21e-33,0.0024,0.000532,3.3106e-05
0.81086,3.3117e-06,2.1618e-08,1.4018e-29,0.0024,0.0005992,3.3106e-05
0.80997,3.3108e-06,2.2292e-08,2.4827e-29,0.0024,0.0005936,3.3106e-05
0.80997,3.3108e-06,2.2292e-08,2.4827e-29,0.0024,0.0005936,-3.3106e-05
0.81086,3.3117e-06,2.1618e-08,1.4018e-29,0.0024,0.0005992,-3.3106e-05
0.79016,3.3075e-06,2.5677e-08,-3.2198e-29,0.0024,0.0005656,3.3106e-05
0.79016,3.3075e-06,2.5677e-08,-3.2198e-29,0.0024,0.0005656,-3.3106e-05
0.74662,3.3076e-06,2.9124e-08,-3.6725e-30,0.0024,0.0005376,-3.3106e-05
