2.55418e-06 	7.77327e-06 	-2.4273e-07 	-4.3028e-24
7.63889e-06 	7.61684e-06 	-7.15074e-07 	1.51672e-24
1.2651e-05 	7.31962e-06 	-1.14312e-06 	1.89603e-25
1.75147e-05 	6.91016e-06 	-1.50304e-06 	-1.17651e-23
2.21013e-05 	6.43253e-06 	-1.77336e-06 	1.0834e-23
2.64157e-05 	5.93073e-06 	-1.9676e-06 	3.50618e-24
3.06315e-05 	5.40063e-06 	-2.10342e-06 	-2.60763e-24
3.48478e-05 	4.8482e-06 	-2.17889e-06 	1.10198e-24
3.91005e-05 	4.28964e-06 	-2.19151e-06 	1.48148e-24
4.33906e-05 	3.7413e-06 	-2.14795e-06 	-1.41979e-24
4.76916e-05 	3.21942e-06 	-2.05688e-06 	1.3048e-25
5.19955e-05 	2.73598e-06 	-1.92779e-06 	-2.04572e-25
5.62788e-05 	2.29998e-06 	-1.77075e-06 	1.68521e-24
6.0521e-05 	1.91666e-06 	-1.5958e-06 	5.35907e-24
6.47127e-05 	1.58681e-06 	-1.41161e-06 	-4.57826e-24
6.8847e-05 	1.30864e-06 	-1.22494e-06 	-5.69288e-24
7.29144e-05 	1.07938e-06 	-1.04165e-06 	-1.10567e-23
7.68944e-05 	8.9457e-07 	-8.6563e-07 	1.17697e-23
8.07192e-05 	7.52475e-07 	-7.02286e-07 	2.55215e-24
8.43946e-05 	6.4834e-07 	-5.48574e-07 	2.42801e-24
8.80572e-05 	5.67006e-07 	-4.00014e-07 	2.5095e-24
9.17183e-05 	5.08371e-07 	-2.59229e-07 	-8.42013e-24
9.5325e-05 	4.72555e-07 	-1.21966e-07 	-1.41319e-25
9.88876e-05 	4.58095e-07 	1.19706e-08 	-1.11732e-24
0.000102432 	4.63301e-07 	1.44614e-07 	-1.78066e-24
0.000105982 	4.88248e-07 	2.78345e-07 	-5.5482e-25
0.000109549 	5.3395e-07 	4.15165e-07 	6.9559e-24
0.000112559 	5.88924e-07 	5.33278e-07 	3.52861e-24
0.000114369 	6.28399e-07 	6.05568e-07 	1.9319e-24
0.000116788 	6.92178e-07 	7.04473e-07 	-3.45893e-24
0.000120464 	8.08704e-07 	8.59079e-07 	4.78159e-24
0.000124177 	9.55562e-07 	1.02109e-06 	7.91904e-24
0.000127925 	1.13635e-06 	1.1896e-06 	5.86656e-25
0.000131694 	1.35448e-06 	1.36223e-06 	6.00063e-24
0.000135463 	1.6108e-06 	1.53508e-06 	-6.25946e-24
0.000139191 	1.90661e-06 	1.70221e-06 	-4.42392e-30
0.000142851 	2.23449e-06 	1.85658e-06 	5.56911e-24
0.000146428 	2.58987e-06 	1.99378e-06 	1.05015e-23
0.000149882 	2.96527e-06 	2.10958e-06 	-4.92965e-24
0.000153204 	3.35556e-06 	2.203e-06 	2.65811e-24
0.000156571 	3.76622e-06 	2.26303e-06 	-5.71862e-24
0.000160404 	4.26467e-06 	2.30697e-06 	1.15604e-23
0.000164499 	4.78524e-06 	2.28922e-06 	1.47038e-23
0.000168288 	5.27465e-06 	2.23115e-06 	1.56889e-23
0.000170678 	5.57835e-06 	2.17314e-06 	2.42836e-24
0.000172385 	5.79049e-06 	2.11837e-06 	5.00518e-25
0.00017513 	6.11967e-06 	2.01176e-06 	-1.15984e-24
0.000178326 	6.47798e-06 	1.8525e-06 	7.38986e-24
0.000181529 	6.81471e-06 	1.65576e-06 	-2.61481e-23
0.000185065 	7.13967e-06 	1.42133e-06 	3.58831e-23
0.000188877 	7.41292e-06 	1.11844e-06 	-2.21e-23
0.000192719 	7.61191e-06 	7.85934e-07 	-2.9967e-24
0.000196566 	7.73109e-06 	4.33234e-07 	1.16449e-24
0.000200409 	7.76581e-06 	7.16177e-08 	5.59845e-24
0.000204216 	7.71406e-06 	-2.88544e-07 	-2.77601e-26
0.000207745 	7.58179e-06 	-5.97628e-07 	-1.70922e-23
0.000210937 	7.40103e-06 	-8.77678e-07 	7.39638e-25
0.0002141 	7.18194e-06 	-1.13229e-06 	1.33085e-24
0.000217366 	6.90273e-06 	-1.3686e-06 	1.21558e-24
0.0002207 	6.57128e-06 	-1.58089e-06 	2.1352e-24
0.000224137 	6.19431e-06 	-1.76008e-06 	-3.58269e-24
0.000227763 	5.75659e-06 	-1.90767e-06 	4.58568e-26
0.000231566 	5.27334e-06 	-2.01694e-06 	-1.11001e-23
0.00023545 	4.76525e-06 	-2.07656e-06 	1.53407e-23
0.00023933 	4.25351e-06 	-2.08416e-06 	-7.05802e-24
0.000243147 	3.76489e-06 	-2.04614e-06 	-3.32657e-24
0.000246883 	3.30702e-06 	-1.97419e-06 	6.469e-25
0.000250549 	2.88327e-06 	-1.87461e-06 	1.74714e-24
0.000254153 	2.49705e-06 	-1.75323e-06 	7.23595e-25
0.0002577 	2.15009e-06 	-1.61645e-06 	-1.87896e-24
0.000261192 	1.84266e-06 	-1.47019e-06 	-6.70525e-24
0.00026461 	1.57449e-06 	-1.32012e-06 	8.94959e-24
0.000267898 	1.3454e-06 	-1.17429e-06 	-2.24776e-23
0.000271048 	1.16029e-06 	-1.03229e-06 	1.06339e-23
0.000274132 	1.00168e-06 	-8.92361e-07 	5.96245e-25
0.000277176 	8.69076e-07 	-7.56825e-07 	2.9117e-24
0.000279264 	7.45909e-07 	-6.24519e-07 	3.72566e-24
0.000280712 	7.60166e-07 	-5.92055e-07 	8.68306e-24
0.000282675 	6.79032e-07 	-5.66122e-07 	3.8762e-24
0.000284832 	6.25968e-07 	-4.43556e-07 	-3.32071e-24
0.000287142 	6.1986e-07 	-3.80475e-07 	-1.6882e-24
