"N","min(T)","q1(T)","med(T)","q3(T)","max(T)","avg(T)","std(T)","min(U (0))","q1(U (0))","med(U (0))","q3(U (0))","max(U (0))","avg(U (0))","std(U (0))","min(U (1))","q1(U (1))","med(U (1))","q3(U (1))","max(U (1))","avg(U (1))","std(U (1))","min(U (2))","q1(U (2))","med(U (2))","q3(U (2))","max(U (2))","avg(U (2))","std(U (2))","min(U (Magnitude))","q1(U (Magnitude))","med(U (Magnitude))","q3(U (Magnitude))","max(U (Magnitude))","avg(U (Magnitude))","std(U (Magnitude))","min(vtkOriginalCellIds)","q1(vtkOriginalCellIds)","med(vtkOriginalCellIds)","q3(vtkOriginalCellIds)","max(vtkOriginalCellIds)","avg(vtkOriginalCellIds)","std(vtkOriginalCellIds)","vtkValidPointMask","Time"
1,0.27783,0.27783,0.27783,0.27783,0.27783,0.27783,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,600
1,0.43629,0.43629,0.43629,0.43629,0.43629,0.43629,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,660
1,0.5214,0.5214,0.5214,0.5214,0.5214,0.5214,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,720
1,0.55061,0.55061,0.55061,0.55061,0.55061,0.55061,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,780
1,0.55787,0.55787,0.55787,0.55787,0.55787,0.55787,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,840
1,0.55935,0.55935,0.55935,0.55935,0.55935,0.55935,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,900
1,0.55962,0.55962,0.55962,0.55962,0.55962,0.55962,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,960
1,0.55966,0.55966,0.55966,0.55966,0.55966,0.55966,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,1020
1,0.55967,0.55967,0.55967,0.55967,0.55967,0.55967,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,1080
1,0.55967,0.55967,0.55967,0.55967,0.55967,0.55967,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,1140
1,0.55967,0.55967,0.55967,0.55967,0.55967,0.55967,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,1200
1,0.55967,0.55967,0.55967,0.55967,0.55967,0.55967,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,1260
1,0.55967,0.55967,0.55967,0.55967,0.55967,0.55967,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,1320
1,0.55968,0.55968,0.55968,0.55968,0.55968,0.55968,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,1380
1,0.55968,0.55968,0.55968,0.55968,0.55968,0.55968,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,1440
1,0.55968,0.55968,0.55968,0.55968,0.55968,0.55968,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,1500
1,0.55963,0.55963,0.55963,0.55963,0.55963,0.55963,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,1560
1,0.55781,0.55781,0.55781,0.55781,0.55781,0.55781,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,1620
1,0.53721,0.53721,0.53721,0.53721,0.53721,0.53721,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,1680
1,0.44886,0.44886,0.44886,0.44886,0.44886,0.44886,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,1740
1,0.28184,0.28184,0.28184,0.28184,0.28184,0.28184,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,1800
1,0.12338,0.12338,0.12338,0.12338,0.12338,0.12338,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,1860
1,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,1920
1,0.0090627,0.0090627,0.0090627,0.0090627,0.0090627,0.0090627,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,1980
1,0.0018006,0.0018006,0.0018006,0.0018006,0.0018006,0.0018006,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,2040
1,0.00032549,0.00032549,0.00032549,0.00032549,0.00032549,0.00032549,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,2100
1,5.6169e-05,5.6169e-05,5.6169e-05,5.6169e-05,5.6169e-05,5.6169e-05,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,2160
1,9.4463e-06,9.4463e-06,9.4463e-06,9.4463e-06,9.4463e-06,9.4463e-06,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,2220
1,1.5603e-06,1.5603e-06,1.5603e-06,1.5603e-06,1.5603e-06,1.5603e-06,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,2280
1,2.5412e-07,2.5412e-07,2.5412e-07,2.5412e-07,2.5412e-07,2.5412e-07,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,2340
1,4.0919e-08,4.0919e-08,4.0919e-08,4.0919e-08,4.0919e-08,4.0919e-08,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,6.2735e-09,0,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,-1.4137e-28,0,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,3.3387e-06,0,16,16,16,16,16,16,0,1,2400
