"T","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.99977,1.9925e-05,-3.278e-09,8.4844e-24,1,0.000933,0.000333,0.0007,0
0.99988,1.9197e-05,2.1034e-09,9.7712e-24,1,0.000936,0.000336,0.0007,0
0.99981,1.8421e-05,2.906e-08,-9.3797e-25,1,0.000939,0.000339,0.0007,0
0.9998,1.7569e-05,1.621e-08,-7.1136e-24,1,0.000942,0.000342,0.0007,0
0.99989,1.6808e-05,1.8252e-08,-5.3309e-24,1,0.000945,0.000345,0.0007,0
0.9999,1.6026e-05,1.7144e-08,4.4848e-25,1,0.000948,0.000348,0.0007,0
0.99991,1.5265e-05,1.7043e-08,-2.831e-24,1,0.000951,0.000351,0.0007,0
0.99998,1.4534e-05,1.4806e-08,-8.9383e-24,1,0.000954,0.000354,0.0007,0
0.99987,1.377e-05,1.8375e-08,1.4047e-24,1,0.000957,0.000357,0.0007,0
0.99989,1.3042e-05,1.6432e-08,4.2839e-24,1,0.00096,0.00036,0.0007,0
0.99986,1.2317e-05,1.1267e-08,-3.9293e-24,1,0.000963,0.000363,0.0007,0
0.9996,1.157e-05,4.3134e-09,9.646e-26,1,0.000966,0.000366,0.0007,0
0.99981,1.0832e-05,1.417e-08,8.2907e-24,1,0.000969,0.000369,0.0007,0
0.99995,1.0093e-05,2.7801e-08,-4.345e-24,1,0.000972,0.000372,0.0007,0
0.99978,9.3682e-06,2.0749e-08,-9.2503e-24,1,0.000975,0.000375,0.0007,0
0.99991,8.626e-06,8.8113e-09,7.7319e-24,1,0.000978,0.000378,0.0007,0
0.99987,7.866e-06,1.0862e-08,-2.8566e-24,1,0.000981,0.000381,0.0007,0
0.99986,7.1265e-06,-2.3125e-10,-1.0793e-23,1,0.000984,0.000384,0.0007,0
1,6.3643e-06,2.1056e-08,-1.0757e-23,1,0.000987,0.000387,0.0007,0
0.99998,5.6154e-06,2.6752e-08,-3.9267e-24,1,0.00099,0.00039,0.0007,0
0.99995,4.8701e-06,2.5717e-08,3.3053e-23,1,0.000993,0.000393,0.0007,0
0.99995,4.1324e-06,2.3774e-08,1.2246e-23,1,0.000996,0.000396,0.0007,0
0.9999,3.4051e-06,2.4742e-08,-1.1628e-23,1,0.000999,0.000399,0.0007,0
0.99986,2.7e-06,3.0516e-08,1.552e-23,1,0.001002,0.000402,0.0007,0
0.99997,2.0485e-06,2.363e-08,1.6626e-24,1,0.001005,0.000405,0.0007,0
1,1.4379e-06,3.9357e-08,-1.0213e-23,1,0.001008,0.000408,0.0007,0
0.99984,8.9191e-07,1.2895e-08,-9.2541e-25,1,0.001011,0.000411,0.0007,0
0.9999,4.746e-07,1.9706e-08,3.229e-24,1,0.001014,0.000414,0.0007,0
1.0001,1.5794e-07,2.3859e-08,2.2904e-24,1,0.001017,0.000417,0.0007,0
1.0001,2.745e-10,8.3641e-11,6.1869e-27,1,0.00102,0.00042,0.0007,0
nan,nan,nan,nan,0,0.001023,0.000423,0.0007,0
nan,nan,nan,nan,0,0.001026,0.000426,0.0007,0
nan,nan,nan,nan,0,0.001029,0.000429,0.0007,0
nan,nan,nan,nan,0,0.001032,0.000432,0.0007,0
nan,nan,nan,nan,0,0.001035,0.000435,0.0007,0
nan,nan,nan,nan,0,0.001038,0.000438,0.0007,0
nan,nan,nan,nan,0,0.001041,0.000441,0.0007,0
nan,nan,nan,nan,0,0.001044,0.000444,0.0007,0
nan,nan,nan,nan,0,0.001047,0.000447,0.0007,0
nan,nan,nan,nan,0,0.00105,0.00045,0.0007,0
nan,nan,nan,nan,0,0.001053,0.000453,0.0007,0
nan,nan,nan,nan,0,0.001056,0.000456,0.0007,0
nan,nan,nan,nan,0,0.001059,0.000459,0.0007,0
nan,nan,nan,nan,0,0.001062,0.000462,0.0007,0
nan,nan,nan,nan,0,0.001065,0.000465,0.0007,0
nan,nan,nan,nan,0,0.001068,0.000468,0.0007,0
nan,nan,nan,nan,0,0.001071,0.000471,0.0007,0
nan,nan,nan,nan,0,0.001074,0.000474,0.0007,0
nan,nan,nan,nan,0,0.001077,0.000477,0.0007,0
nan,nan,nan,nan,0,0.00108,0.00048,0.0007,0
nan,nan,nan,nan,0,0.001083,0.000483,0.0007,0
nan,nan,nan,nan,0,0.001086,0.000486,0.0007,0
nan,nan,nan,nan,0,0.001089,0.000489,0.0007,0
nan,nan,nan,nan,0,0.001092,0.000492,0.0007,0
nan,nan,nan,nan,0,0.001095,0.000495,0.0007,0
nan,nan,nan,nan,0,0.001098,0.000498,0.0007,0
nan,nan,nan,nan,0,0.001101,0.000501,0.0007,0
nan,nan,nan,nan,0,0.001104,0.000504,0.0007,0
nan,nan,nan,nan,0,0.001107,0.000507,0.0007,0
nan,nan,nan,nan,0,0.00111,0.00051,0.0007,0
nan,nan,nan,nan,0,0.001113,0.000513,0.0007,0
nan,nan,nan,nan,0,0.001116,0.000516,0.0007,0
nan,nan,nan,nan,0,0.001119,0.000519,0.0007,0
nan,nan,nan,nan,0,0.001122,0.000522,0.0007,0
nan,nan,nan,nan,0,0.001125,0.000525,0.0007,0
nan,nan,nan,nan,0,0.001128,0.000528,0.0007,0
nan,nan,nan,nan,0,0.001131,0.000531,0.0007,0
nan,nan,nan,nan,0,0.001134,0.000534,0.0007,0
nan,nan,nan,nan,0,0.001137,0.000537,0.0007,0
nan,nan,nan,nan,0,0.00114,0.00054,0.0007,0
nan,nan,nan,nan,0,0.001143,0.000543,0.0007,0
nan,nan,nan,nan,0,0.001146,0.000546,0.0007,0
nan,nan,nan,nan,0,0.001149,0.000549,0.0007,0
nan,nan,nan,nan,0,0.001152,0.000552,0.0007,0
nan,nan,nan,nan,0,0.001155,0.000555,0.0007,0
nan,nan,nan,nan,0,0.001158,0.000558,0.0007,0
nan,nan,nan,nan,0,0.001161,0.000561,0.0007,0
nan,nan,nan,nan,0,0.001164,0.000564,0.0007,0
nan,nan,nan,nan,0,0.001167,0.000567,0.0007,0
nan,nan,nan,nan,0,0.00117,0.00057,0.0007,0
nan,nan,nan,nan,0,0.001173,0.000573,0.0007,0
nan,nan,nan,nan,0,0.001176,0.000576,0.0007,0
nan,nan,nan,nan,0,0.001179,0.000579,0.0007,0
0.99993,1.06e-07,2.1294e-08,-4.9856e-24,1,0.001182,0.000582,0.0007,0
1.0001,3.5839e-07,7.2458e-09,-1.1646e-23,1,0.001185,0.000585,0.0007,0
1.0002,7.3955e-07,2.1933e-08,-2.7003e-24,1,0.001188,0.000588,0.0007,0
1,1.2512e-06,3.546e-08,2.6018e-23,1,0.001191,0.000591,0.0007,0
1,1.8376e-06,1.81e-08,1.4364e-23,1,0.001194,0.000594,0.0007,0
1.0001,2.4757e-06,3.2529e-08,-4.1077e-23,1,0.001197,0.000597,0.0007,0
1.0002,3.168e-06,2.5313e-08,-1.6651e-23,1,0.0012,0.0006,0.0007,0
1.0001,3.888e-06,2.1517e-08,5.738e-24,1,0.001203,0.000603,0.0007,0
1,4.6226e-06,2.2432e-08,7.7058e-25,1,0.001206,0.000606,0.0007,0
1,5.366e-06,2.4264e-08,-1.6405e-23,1,0.001209,0.000609,0.0007,0
0.99994,6.1137e-06,2.2622e-08,-2.2564e-23,1,0.001212,0.000612,0.0007,0
1,6.8767e-06,6.8184e-09,-6.0807e-24,1,0.001215,0.000615,0.0007,0
1.0001,7.613e-06,3.3825e-10,7.8335e-24,1,0.001218,0.000618,0.0007,0
0.99998,8.3756e-06,5.8782e-09,-5.1069e-24,1,0.001221,0.000621,0.0007,0
1.0001,9.1276e-06,1.5872e-08,5.5399e-25,1,0.001224,0.000624,0.0007,0
1,9.8453e-06,2.2314e-08,-8.2715e-24,1,0.001227,0.000627,0.0007,0
0.99985,1.0587e-05,2.464e-08,-1.3384e-23,1,0.00123,0.00063,0.0007,0
1.0002,1.1323e-05,-3.9274e-09,-2.5758e-24,1,0.001233,0.000633,0.0007,0
1.0002,1.2078e-05,1.0288e-08,-1.2265e-23,1,0.001236,0.000636,0.0007,0
0.99998,1.28e-05,9.5785e-09,-1.1144e-23,1,0.001239,0.000639,0.0007,0
1.0002,1.3524e-05,2.2018e-08,-1.4387e-24,1,0.001242,0.000642,0.0007,0
0.99999,1.4277e-05,1.3039e-08,3.0218e-24,1,0.001245,0.000645,0.0007,0
1,1.5022e-05,1.5584e-08,1.6418e-24,1,0.001248,0.000648,0.0007,0
1,1.5768e-05,1.6935e-08,-4.867e-24,1,0.001251,0.000651,0.0007,0
1.0002,1.6563e-05,1.6877e-08,-1.6096e-23,1,0.001254,0.000654,0.0007,0
1.0001,1.7292e-05,1.2396e-08,1.1941e-24,1,0.001257,0.000657,0.0007,0
1.0001,1.8194e-05,4.0946e-08,-4.1574e-24,1,0.00126,0.00066,0.0007,0
1,1.8934e-05,7.2686e-09,2.5671e-24,1,0.001263,0.000663,0.0007,0
0.99998,1.9701e-05,-4.3002e-09,-1.1242e-24,1,0.001266,0.000666,0.0007,0
0.99993,2.0408e-05,-4.2744e-10,8.1214e-24,1,0.001269,0.000669,0.0007,0
0.99995,2.1178e-05,5.8546e-09,-1.3056e-24,1,0.001272,0.000672,0.0007,0
0.99975,2.1982e-05,-2.1917e-09,-2.2377e-24,1,0.001275,0.000675,0.0007,0
0.99991,2.265e-05,-2.1132e-08,7.8443e-25,1,0.001278,0.000678,0.0007,0
0.99984,2.3204e-05,-5.8121e-09,1.6513e-24,1,0.001281,0.000681,0.0007,0
0.99997,2.3839e-05,-4.4404e-09,-1.4203e-24,1,0.001284,0.000684,0.0007,0
0.99987,2.4389e-05,-1.8767e-08,-3.7186e-24,1,0.001287,0.000687,0.0007,0
0.99977,2.4825e-05,-2.9691e-08,2.2469e-24,1,0.00129,0.00069,0.0007,0
0.99994,2.5186e-05,-2.5197e-08,1.5045e-24,1,0.001293,0.000693,0.0007,0
1,2.5431e-05,-2.0173e-08,-2.0141e-25,1,0.001296,0.000696,0.0007,0
1,2.5553e-05,-1.7591e-08,3.9607e-25,1,0.001299,0.000699,0.0007,0
0.99999,2.5537e-05,-1.8714e-08,6.4422e-25,1,0.001302,0.000702,0.0007,0
0.99984,2.537e-05,-2.2285e-08,1.3346e-25,1,0.001305,0.000705,0.0007,0
0.99987,2.5083e-05,-2.8376e-08,2.0094e-24,1,0.001308,0.000708,0.0007,0
1.0001,2.4684e-05,-2.8294e-08,6.3547e-25,1,0.001311,0.000711,0.0007,0
1,2.4211e-05,-1.476e-08,-3.5235e-24,1,0.001314,0.000714,0.0007,0
0.99995,2.3626e-05,-3.6025e-09,-1.2857e-24,1,0.001317,0.000717,0.0007,0
1,2.3008e-05,-1.2006e-08,2.4121e-24,1,0.00132,0.00072,0.0007,0
1.0001,2.243e-05,-1.7847e-08,-1.7829e-25,1,0.001323,0.000723,0.0007,0
1.0001,2.1709e-05,-1.7838e-09,-6.6882e-24,1,0.001326,0.000726,0.0007,0
0.99988,2.0913e-05,3.6491e-09,-1.6274e-24,1,0.001329,0.000729,0.0007,0
0.99976,2.0161e-05,-2.157e-09,-7.6237e-25,1,0.001332,0.000732,0.0007,0
0.99975,1.9475e-05,-3.0957e-09,-2.4031e-24,1,0.001335,0.000735,0.0007,0
0.99983,1.8677e-05,1.5785e-08,-4.7236e-24,1,0.001338,0.000738,0.0007,0
0.99973,1.788e-05,2.9952e-08,-1.1499e-23,1,0.001341,0.000741,0.0007,0
0.99982,1.7044e-05,1.6164e-08,8.4813e-26,1,0.001344,0.000744,0.0007,0
0.99986,1.6289e-05,1.7424e-08,4.1088e-24,1,0.001347,0.000747,0.0007,0
0.99987,1.5512e-05,1.8898e-08,-1.359e-24,1,0.00135,0.00075,0.0007,0
0.9999,1.4777e-05,1.785e-08,3.0068e-24,1,0.001353,0.000753,0.0007,0
0.99995,1.402e-05,1.6715e-08,1.5905e-24,1,0.001356,0.000756,0.0007,0
0.99971,1.3267e-05,2.3793e-08,1.0427e-24,1,0.001359,0.000759,0.0007,0
0.9999,1.2534e-05,1.0887e-08,-4.8655e-25,1,0.001362,0.000762,0.0007,0
0.99968,1.1825e-05,8.2921e-09,-1.2418e-23,1,0.001365,0.000765,0.0007,0
0.99957,1.1084e-05,1.2551e-08,-9.9348e-24,1,0.001368,0.000768,0.0007,0
0.99979,1.0343e-05,2.9483e-08,-2.0656e-24,1,0.001371,0.000771,0.0007,0
0.99976,9.602e-06,2.1086e-08,-1.2531e-23,1,0.001374,0.000774,0.0007,0
0.99973,8.8774e-06,1.6394e-08,-1.7882e-23,1,0.001377,0.000777,0.0007,0
0.99978,8.1254e-06,1.3474e-08,-1.9461e-24,1,0.00138,0.00078,0.0007,0
0.99981,7.3648e-06,1.6892e-08,-1.0267e-23,1,0.001383,0.000783,0.0007,0
0.99988,6.6134e-06,1.2889e-08,5.3555e-24,1,0.001386,0.000786,0.0007,0
0.99971,5.8639e-06,5.3472e-09,3.9092e-24,1,0.001389,0.000789,0.0007,0
0.99987,5.1109e-06,1.95e-08,2.3651e-24,1,0.001392,0.000792,0.0007,0
0.99986,4.3696e-06,2.2297e-08,-3.6681e-24,1,0.001395,0.000795,0.0007,0
0.99974,3.6391e-06,2.7913e-08,-1.7017e-24,1,0.001398,0.000798,0.0007,0
0.99988,2.9319e-06,3.1535e-08,7.0264e-24,1,0.001401,0.000801,0.0007,0
0.99985,2.2295e-06,1.3738e-08,-9.0822e-25,1,0.001404,0.000804,0.0007,0
0.99994,1.6155e-06,2.6347e-08,-2.8475e-24,1,0.001407,0.000807,0.0007,0
0.99989,1.0593e-06,3.512e-08,3.5887e-24,1,0.00141,0.00081,0.0007,0
0.99994,5.9243e-07,2.0013e-08,4.6211e-24,1,0.001413,0.000813,0.0007,0
0.99999,2.3989e-07,1.3453e-09,5.4462e-25,1,0.001416,0.000816,0.0007,0
1.0001,3.4046e-08,-9.6062e-09,3.8337e-24,1,0.001419,0.000819,0.0007,0
nan,nan,nan,nan,0,0.001422,0.000822,0.0007,0
nan,nan,nan,nan,0,0.001425,0.000825,0.0007,0
nan,nan,nan,nan,0,0.001428,0.000828,0.0007,0
nan,nan,nan,nan,0,0.001431,0.000831,0.0007,0
nan,nan,nan,nan,0,0.001434,0.000834,0.0007,0
nan,nan,nan,nan,0,0.001437,0.000837,0.0007,0
nan,nan,nan,nan,0,0.00144,0.00084,0.0007,0
nan,nan,nan,nan,0,0.001443,0.000843,0.0007,0
nan,nan,nan,nan,0,0.001446,0.000846,0.0007,0
nan,nan,nan,nan,0,0.001449,0.000849,0.0007,0
nan,nan,nan,nan,0,0.001452,0.000852,0.0007,0
nan,nan,nan,nan,0,0.001455,0.000855,0.0007,0
nan,nan,nan,nan,0,0.001458,0.000858,0.0007,0
nan,nan,nan,nan,0,0.001461,0.000861,0.0007,0
nan,nan,nan,nan,0,0.001464,0.000864,0.0007,0
nan,nan,nan,nan,0,0.001467,0.000867,0.0007,0
nan,nan,nan,nan,0,0.00147,0.00087,0.0007,0
nan,nan,nan,nan,0,0.001473,0.000873,0.0007,0
nan,nan,nan,nan,0,0.001476,0.000876,0.0007,0
nan,nan,nan,nan,0,0.001479,0.000879,0.0007,0
nan,nan,nan,nan,0,0.001482,0.000882,0.0007,0
nan,nan,nan,nan,0,0.001485,0.000885,0.0007,0
nan,nan,nan,nan,0,0.001488,0.000888,0.0007,0
nan,nan,nan,nan,0,0.001491,0.000891,0.0007,0
nan,nan,nan,nan,0,0.001494,0.000894,0.0007,0
nan,nan,nan,nan,0,0.001497,0.000897,0.0007,0
nan,nan,nan,nan,0,0.0015,0.0009,0.0007,0
nan,nan,nan,nan,0,0.001503,0.000903,0.0007,0
nan,nan,nan,nan,0,0.001506,0.000906,0.0007,0
nan,nan,nan,nan,0,0.001509,0.000909,0.0007,0
nan,nan,nan,nan,0,0.001512,0.000912,0.0007,0
nan,nan,nan,nan,0,0.001515,0.000915,0.0007,0
nan,nan,nan,nan,0,0.001518,0.000918,0.0007,0
nan,nan,nan,nan,0,0.001521,0.000921,0.0007,0
nan,nan,nan,nan,0,0.001524,0.000924,0.0007,0
nan,nan,nan,nan,0,0.001527,0.000927,0.0007,0
nan,nan,nan,nan,0,0.00153,0.00093,0.0007,0
nan,nan,nan,nan,0,0.001533,0.000933,0.0007,0
nan,nan,nan,nan,0,0.001536,0.000936,0.0007,0
nan,nan,nan,nan,0,0.001539,0.000939,0.0007,0
nan,nan,nan,nan,0,0.001542,0.000942,0.0007,0
nan,nan,nan,nan,0,0.001545,0.000945,0.0007,0
nan,nan,nan,nan,0,0.001548,0.000948,0.0007,0
nan,nan,nan,nan,0,0.001551,0.000951,0.0007,0
nan,nan,nan,nan,0,0.001554,0.000954,0.0007,0
nan,nan,nan,nan,0,0.001557,0.000957,0.0007,0
nan,nan,nan,nan,0,0.00156,0.00096,0.0007,0
nan,nan,nan,nan,0,0.001563,0.000963,0.0007,0
nan,nan,nan,nan,0,0.001566,0.000966,0.0007,0
nan,nan,nan,nan,0,0.001569,0.000969,0.0007,0
nan,nan,nan,nan,0,0.001572,0.000972,0.0007,0
nan,nan,nan,nan,0,0.001575,0.000975,0.0007,0
nan,nan,nan,nan,0,0.001578,0.000978,0.0007,0
0.99967,5.2544e-08,1.9471e-09,6.9161e-25,1,0.001581,0.000981,0.0007,0
0.99973,2.6533e-07,9.6267e-09,7.0005e-24,1,0.001584,0.000984,0.0007,0
0.99974,6.0934e-07,2.4146e-08,7.008e-24,1,0.001587,0.000987,0.0007,0
0.99972,1.0712e-06,2.3521e-09,9.6166e-26,1,0.00159,0.00099,0.0007,0
0.99981,1.6245e-06,1.932e-08,-2.2416e-24,1,0.001593,0.000993,0.0007,0
1,2.252e-06,3.1885e-08,-1.1331e-23,1,0.001596,0.000996,0.0007,0
0.99986,2.9291e-06,1.2959e-08,-6.0752e-24,1,0.001599,0.000999,0.0007,0
0.99983,3.6358e-06,3.2103e-09,-1.2578e-23,1,0.001602,0.001002,0.0007,0
0.99985,4.3682e-06,-1.4236e-09,2.8301e-24,1,0.001605,0.001005,0.0007,0
0.99985,5.1093e-06,-5.1476e-10,-1.3138e-24,1,0.001608,0.001008,0.0007,0
0.99986,5.8546e-06,-5.8839e-10,2.3691e-24,1,0.001611,0.001011,0.0007,0
0.9998,6.5963e-06,-3.0248e-09,-1.4091e-24,1,0.001614,0.001014,0.0007,0
0.99977,7.3479e-06,-5.3385e-09,-2.2769e-24,1,0.001617,0.001017,0.0007,0
0.9998,8.1001e-06,-1.2274e-08,1.5284e-24,1,0.00162,0.00102,0.0007,0
1.0001,8.8461e-06,-1.0794e-08,7.6551e-25,1,0.001623,0.001023,0.0007,0
0.9999,9.5778e-06,8.4007e-10,-6.8774e-24,1,0.001626,0.001026,0.0007,0
0.99977,1.0323e-05,1.565e-09,-2.3929e-24,1,0.001629,0.001029,0.0007,0
0.99994,1.1037e-05,-9.924e-09,8.0705e-24,1,0.001632,0.001032,0.0007,0
1,1.177e-05,-1.3097e-08,6.1136e-24,1,0.001635,0.001035,0.0007,0
0.99979,1.2503e-05,-7.4059e-10,5.4572e-24,1,0.001638,0.001038,0.0007,0
0.99987,1.3234e-05,4.2999e-09,9.5845e-24,1,0.001641,0.001041,0.0007,0
1.0001,1.3972e-05,1.0243e-08,1.1267e-23,1,0.001644,0.001044,0.0007,0
0.99993,1.4738e-05,1.9369e-08,1.3051e-24,1,0.001647,0.001047,0.0007,0
0.9999,1.5537e-05,3.1047e-08,-4.2343e-24,1,0.00165,0.00105,0.0007,0
0.99983,1.6276e-05,2.8734e-08,1.9141e-24,1,0.001653,0.001053,0.0007,0
0.99986,1.7057e-05,2.0263e-08,4.1469e-24,1,0.001656,0.001056,0.0007,0
0.99994,1.7806e-05,1.7352e-08,8.964e-25,1,0.001659,0.001059,0.0007,0
0.99981,1.8591e-05,1.917e-08,-1.7816e-24,1,0.001662,0.001062,0.0007,0
0.99983,1.9409e-05,3.5183e-08,-4.5144e-25,1,0.001665,0.001065,0.0007,0
0.99976,2.0207e-05,2.0524e-08,-2.2668e-24,1,0.001668,0.001068,0.0007,0
0.9997,2.0921e-05,4.6869e-09,-3.041e-24,1,0.001671,0.001071,0.0007,0
0.99987,2.1748e-05,3.8969e-09,-5.2715e-25,1,0.001674,0.001074,0.0007,0
0.99986,2.2465e-05,-8.5784e-09,4.5678e-24,1,0.001677,0.001077,0.0007,0
0.99972,2.3026e-05,-2.1072e-08,6.3799e-25,1,0.00168,0.00108,0.0007,0
0.99967,2.3665e-05,-1.6569e-08,-9.5707e-25,1,0.001683,0.001083,0.0007,0
0.9998,2.4192e-05,-2.4552e-08,2.4765e-24,1,0.001686,0.001086,0.0007,0
0.99966,2.4664e-05,-2.7842e-08,1.2122e-24,1,0.001689,0.001089,0.0007,0
0.99971,2.5023e-05,-2.7811e-08,1.3462e-25,1,0.001692,0.001092,0.0007,0
0.99975,2.5277e-05,-2.5492e-08,5.5007e-26,1,0.001695,0.001095,0.0007,0
0.99976,2.5416e-05,-2.3366e-08,-1.5382e-25,1,0.001698,0.001098,0.0007,0
0.99975,2.5436e-05,-2.283e-08,5.2746e-26,1,0.001701,0.001101,0.0007,0
0.99975,2.5334e-05,-2.4586e-08,1.6214e-25,1,0.001704,0.001104,0.0007,0
0.99974,2.5116e-05,-2.8488e-08,-1.5826e-25,1,0.001707,0.001107,0.0007,0
0.99974,2.4788e-05,-3.2948e-08,-9.0709e-26,1,0.00171,0.00111,0.0007,0
0.99963,2.4356e-05,-3.3374e-08,9.6429e-25,1,0.001713,0.001113,0.0007,0
0.99961,2.3811e-05,-3.7087e-08,1.5489e-24,1,0.001716,0.001116,0.0007,0
0.9998,2.323e-05,-4.8699e-08,8.5034e-25,1,0.001719,0.001119,0.0007,0
0.9998,2.2619e-05,-5.1175e-08,5.5467e-26,1,0.001722,0.001122,0.0007,0
0.9996,2.1943e-05,-3.768e-08,-3.3665e-24,1,0.001725,0.001125,0.0007,0
0.99974,2.1203e-05,-7.0519e-09,-1.0163e-24,1,0.001728,0.001128,0.0007,0
0.99943,2.0448e-05,-3.9207e-08,5.2712e-24,1,0.001731,0.001131,0.0007,0
0.99989,1.9708e-05,-1.5613e-08,-2.4967e-24,1,0.001734,0.001134,0.0007,0
0.99991,1.8864e-05,2.2468e-09,-6.5909e-24,1,0.001737,0.001137,0.0007,0
0.99977,1.8085e-05,1.7182e-08,-6.1516e-24,1,0.00174,0.00114,0.0007,0
0.99963,1.7328e-05,2.4525e-08,-2.2079e-24,1,0.001743,0.001143,0.0007,0
0.99956,1.6532e-05,2.3377e-08,6.7712e-25,1,0.001746,0.001146,0.0007,0
0.99957,1.5755e-05,2.8058e-08,-6.4551e-26,1,0.001749,0.001149,0.0007,0
0.99965,1.4975e-05,3.6378e-08,1.0819e-24,1,0.001752,0.001152,0.0007,0
0.99935,1.4245e-05,2.722e-08,5.841e-24,1,0.001755,0.001155,0.0007,0
0.99949,1.3487e-05,3.318e-08,2.4563e-24,1,0.001758,0.001158,0.0007,0
0.99959,1.2757e-05,3.4531e-08,4.6532e-24,1,0.001761,0.001161,0.0007,0
0.99959,1.2025e-05,3.2017e-08,2.0223e-24,1,0.001764,0.001164,0.0007,0
0.99964,1.1299e-05,2.9474e-08,-3.9564e-24,1,0.001767,0.001167,0.0007,0
0.99952,1.0566e-05,3.0526e-08,-5.4022e-24,1,0.00177,0.00117,0.0007,0
0.99957,9.8247e-06,4.7555e-08,3.1183e-24,1,0.001773,0.001173,0.0007,0
0.99967,9.0855e-06,3.8015e-08,6.0229e-24,1,0.001776,0.001176,0.0007,0
0.99954,8.347e-06,2.0602e-08,3.2782e-24,1,0.001779,0.001179,0.0007,0
0.9995,7.6012e-06,2.0756e-08,-6.5909e-25,1,0.001782,0.001182,0.0007,0
0.99955,6.8487e-06,2.6858e-08,-6.6923e-24,1,0.001785,0.001185,0.0007,0
0.99953,6.1e-06,3.1166e-08,-1.0104e-23,1,0.001788,0.001188,0.0007,0
0.99949,5.356e-06,3.2093e-08,-6.2823e-25,1,0.001791,0.001191,0.0007,0
0.99949,4.6166e-06,2.9172e-08,-5.6026e-25,1,0.001794,0.001194,0.0007,0
0.99947,3.8796e-06,2.4413e-08,2.9647e-24,1,0.001797,0.001197,0.0007,0
0.99942,3.1624e-06,2.5225e-08,1.7495e-24,1,0.0018,0.0012,0.0007,0
0.99942,2.4743e-06,3.1348e-08,-4.0186e-24,1,0.001803,0.001203,0.0007,0
0.9994,1.8371e-06,2.7198e-08,-1.0798e-24,1,0.001806,0.001206,0.0007,0
0.99964,1.2436e-06,-1.9304e-08,3.417e-25,1,0.001809,0.001209,0.0007,0
0.9995,7.4822e-07,1.6944e-08,-1.9026e-24,1,0.001812,0.001212,0.0007,0
0.99961,3.4757e-07,2.1262e-08,4.258e-25,1,0.001815,0.001215,0.0007,0
0.9997,9.1835e-08,1.091e-08,6.6619e-27,1,0.001818,0.001218,0.0007,0
nan,nan,nan,nan,0,0.001821,0.001221,0.0007,0
nan,nan,nan,nan,0,0.001824,0.001224,0.0007,0
nan,nan,nan,nan,0,0.001827,0.001227,0.0007,0
nan,nan,nan,nan,0,0.00183,0.00123,0.0007,0
nan,nan,nan,nan,0,0.001833,0.001233,0.0007,0
nan,nan,nan,nan,0,0.001836,0.001236,0.0007,0
nan,nan,nan,nan,0,0.001839,0.001239,0.0007,0
nan,nan,nan,nan,0,0.001842,0.001242,0.0007,0
nan,nan,nan,nan,0,0.001845,0.001245,0.0007,0
nan,nan,nan,nan,0,0.001848,0.001248,0.0007,0
nan,nan,nan,nan,0,0.001851,0.001251,0.0007,0
nan,nan,nan,nan,0,0.001854,0.001254,0.0007,0
nan,nan,nan,nan,0,0.001857,0.001257,0.0007,0
nan,nan,nan,nan,0,0.00186,0.00126,0.0007,0
nan,nan,nan,nan,0,0.001863,0.001263,0.0007,0
nan,nan,nan,nan,0,0.001866,0.001266,0.0007,0
nan,nan,nan,nan,0,0.001869,0.001269,0.0007,0
nan,nan,nan,nan,0,0.001872,0.001272,0.0007,0
nan,nan,nan,nan,0,0.001875,0.001275,0.0007,0
nan,nan,nan,nan,0,0.001878,0.001278,0.0007,0
nan,nan,nan,nan,0,0.001881,0.001281,0.0007,0
nan,nan,nan,nan,0,0.001884,0.001284,0.0007,0
nan,nan,nan,nan,0,0.001887,0.001287,0.0007,0
nan,nan,nan,nan,0,0.00189,0.00129,0.0007,0
nan,nan,nan,nan,0,0.001893,0.001293,0.0007,0
nan,nan,nan,nan,0,0.001896,0.001296,0.0007,0
nan,nan,nan,nan,0,0.001899,0.001299,0.0007,0
nan,nan,nan,nan,0,0.001902,0.001302,0.0007,0
nan,nan,nan,nan,0,0.001905,0.001305,0.0007,0
nan,nan,nan,nan,0,0.001908,0.001308,0.0007,0
nan,nan,nan,nan,0,0.001911,0.001311,0.0007,0
nan,nan,nan,nan,0,0.001914,0.001314,0.0007,0
nan,nan,nan,nan,0,0.001917,0.001317,0.0007,0
nan,nan,nan,nan,0,0.00192,0.00132,0.0007,0
nan,nan,nan,nan,0,0.001923,0.001323,0.0007,0
nan,nan,nan,nan,0,0.001926,0.001326,0.0007,0
nan,nan,nan,nan,0,0.001929,0.001329,0.0007,0
nan,nan,nan,nan,0,0.001932,0.001332,0.0007,0
nan,nan,nan,nan,0,0.001935,0.001335,0.0007,0
nan,nan,nan,nan,0,0.001938,0.001338,0.0007,0
nan,nan,nan,nan,0,0.001941,0.001341,0.0007,0
nan,nan,nan,nan,0,0.001944,0.001344,0.0007,0
nan,nan,nan,nan,0,0.001947,0.001347,0.0007,0
nan,nan,nan,nan,0,0.00195,0.00135,0.0007,0
nan,nan,nan,nan,0,0.001953,0.001353,0.0007,0
nan,nan,nan,nan,0,0.001956,0.001356,0.0007,0
nan,nan,nan,nan,0,0.001959,0.001359,0.0007,0
nan,nan,nan,nan,0,0.001962,0.001362,0.0007,0
